config_id,graph_id,run,k,runtime_ms,cycles,paths
4,0,0,10,0.258308, 75,85625
4,0,1,10,0.227333, 75,85625
4,0,2,10,0.324237, 75,85625
4,0,3,10,0.202897, 75,85625
4,0,4,10,0.414882, 75,85625
4,0,5,10,0.377996, 75,85625
4,0,6,10,0.247584, 75,85625
4,0,7,10,0.287134, 75,85625
4,0,8,10,0.285733, 75,85625
4,0,9,10,0.210206, 75,85625
4,1,0,10,0.275138, 96,91216
4,1,1,10,0.234544, 96,91216
4,1,2,10,0.252761, 96,91216
4,1,3,10,0.266759, 96,91216
4,1,4,10,0.262508, 96,91216
4,1,5,10,0.264374, 96,91216
4,1,6,10,0.245933, 96,91216
4,1,7,10,0.2404, 96,91216
4,1,8,10,0.25888, 96,91216
4,1,9,10,0.245253, 96,91216
4,2,0,10,0.268485, 90,87628
4,2,1,10,0.253459, 90,87628
4,2,2,10,0.272475, 90,87628
4,2,3,10,0.205298, 90,87628
4,2,4,10,0.310115, 90,87628
4,2,5,10,0.28324, 90,87628
4,2,6,10,0.439492, 90,87628
4,2,7,10,0.329556, 90,87628
4,2,8,10,0.328539, 90,87628
4,2,9,10,0.204439, 90,87628
4,3,0,10,0.288699, 79,90396
4,3,1,10,0.210099, 79,90396
4,3,2,10,0.256041, 79,90396
4,3,3,10,0.239812, 79,90396
4,3,4,10,0.257689, 79,90396
4,3,5,10,0.228279, 79,90396
4,3,6,10,0.261065, 79,90396
4,3,7,10,0.259067, 79,90396
4,3,8,10,0.23478, 79,90396
4,3,9,10,0.254045, 79,90396
4,4,0,10,0.266895, 139,95645
4,4,1,10,0.248857, 139,95645
4,4,2,10,0.272246, 139,95645
4,4,3,10,0.292364, 139,95645
4,4,4,10,0.238471, 139,95645
4,4,5,10,0.340535, 139,95645
4,4,6,10,0.217137, 139,95645
4,4,7,10,0.484739, 139,95645
4,4,8,10,0.405342, 139,95645
4,4,9,10,0.34406, 139,95645
4,5,0,10,0.207055, 96,88152
4,5,1,10,0.288125, 96,88152
4,5,2,10,0.22614, 96,88152
4,5,3,10,0.245458, 96,88152
4,5,4,10,0.249288, 96,88152
4,5,5,10,0.261535, 96,88152
4,5,6,10,0.241481, 96,88152
4,5,7,10,0.265763, 96,88152
4,5,8,10,0.256493, 96,88152
4,5,9,10,0.23977, 96,88152
4,6,0,10,0.253072, 107,98634
4,6,1,10,0.279042, 107,98634
4,6,2,10,0.232494, 107,98634
4,6,3,10,0.265957, 107,98634
4,6,4,10,0.272668, 107,98634
4,6,5,10,0.253899, 107,98634
4,6,6,10,0.332644, 107,98634
4,6,7,10,0.221305, 107,98634
4,6,8,10,0.474946, 107,98634
4,6,9,10,0.399278, 107,98634
4,7,0,10,0.304388, 95,94236
4,7,1,10,0.24181, 95,94236
4,7,2,10,0.308583, 95,94236
4,7,3,10,0.220436, 95,94236
4,7,4,10,0.2874, 95,94236
4,7,5,10,0.254626, 95,94236
4,7,6,10,0.274473, 95,94236
4,7,7,10,0.224539, 95,94236
4,7,8,10,0.264775, 95,94236
4,7,9,10,0.280573, 95,94236
4,8,0,10,0.229654, 115,93591
4,8,1,10,0.256632, 115,93591
4,8,2,10,0.259108, 115,93591
4,8,3,10,0.243586, 115,93591
4,8,4,10,0.254504, 115,93591
4,8,5,10,0.271127, 115,93591
4,8,6,10,0.236665, 115,93591
4,8,7,10,0.328801, 115,93591
4,8,8,10,0.223486, 115,93591
4,8,9,10,0.483063, 115,93591
4,9,0,10,0.398957, 106,93282
4,9,1,10,0.324125, 106,93282
4,9,2,10,0.233898, 106,93282
4,9,3,10,0.295685, 106,93282
4,9,4,10,0.225119, 106,93282
4,9,5,10,0.273179, 106,93282
4,9,6,10,0.247434, 106,93282
4,9,7,10,0.247458, 106,93282
4,9,8,10,0.262595, 106,93282
4,9,9,10,0.265497, 106,93282
0,0,0,11,0.0673754, 108,26772| 77380
0,0,1,11,0.0665736, 108,26772| 77380
0,0,2,11,0.0647976, 108,26772| 77380
0,0,3,11,0.0747311, 108,26772| 77380
0,0,4,11,0.0678029, 108,26772| 77380
0,0,5,11,0.0693595, 108,26772| 77380
0,0,6,11,0.0740626, 108,26772| 77380
0,0,7,11,0.0716777, 108,26772| 77380
0,0,8,11,0.0738282, 108,26772| 77380
0,0,9,11,0.0698736, 108,26772| 77380
0,1,0,11,0.065788, 117,26197| 76168
0,1,1,11,0.0633504, 117,26197| 76168
0,1,2,11,0.0634418, 117,26197| 76168
0,1,3,11,0.073406, 117,26197| 76168
0,1,4,11,0.0694516, 117,26197| 76168
0,1,5,11,0.0622902, 117,26197| 76168
0,1,6,11,0.0653133, 117,26197| 76168
0,1,7,11,0.0694737, 117,26197| 76168
0,1,8,11,0.0653083, 117,26197| 76168
0,1,9,11,0.0692396, 117,26197| 76168
0,2,0,11,0.0891521, 140,30144| 89149
0,2,1,11,0.0739946, 140,30144| 89149
0,2,2,11,0.0712178, 140,30144| 89149
0,2,3,11,0.0784037, 140,30144| 89149
0,2,4,11,0.0916748, 140,30144| 89149
0,2,5,11,0.0836856, 140,30144| 89149
0,2,6,11,0.0765326, 140,30144| 89149
0,2,7,11,0.0727797, 140,30144| 89149
0,2,8,11,0.0706685, 140,30144| 89149
0,2,9,11,0.104161, 140,30144| 89149
0,3,0,11,0.0993011, 222,32835| 98669
0,3,1,11,0.0845268, 222,32835| 98669
0,3,2,11,0.079107, 222,32835| 98669
0,3,3,11,0.0776296, 222,32835| 98669
0,3,4,11,0.0771239, 222,32835| 98669
0,3,5,11,0.077312, 222,32835| 98669
0,3,6,11,0.0776818, 222,32835| 98669
0,3,7,11,0.0787325, 222,32835| 98669
0,3,8,11,0.0805237, 222,32835| 98669
0,3,9,11,0.0813797, 222,32835| 98669
0,4,0,11,0.0741031, 169,29947| 88978
0,4,1,11,0.075084, 169,29947| 88978
0,4,2,11,0.0740736, 169,29947| 88978
0,4,3,11,0.0738716, 169,29947| 88978
0,4,4,11,0.0736527, 169,29947| 88978
0,4,5,11,0.0740304, 169,29947| 88978
0,4,6,11,0.0729005, 169,29947| 88978
0,4,7,11,0.0766983, 169,29947| 88978
0,4,8,11,0.0721982, 169,29947| 88978
0,4,9,11,0.0972459, 169,29947| 88978
0,5,0,11,0.0862641, 150,29611| 88042
0,5,1,11,0.0741503, 150,29611| 88042
0,5,2,11,0.0828972, 150,29611| 88042
0,5,3,11,0.087389, 150,29611| 88042
0,5,4,11,0.099369, 150,29611| 88042
0,5,5,11,0.0726874, 150,29611| 88042
0,5,6,11,0.074806, 150,29611| 88042
0,5,7,11,0.0718019, 150,29611| 88042
0,5,8,11,0.0694506, 150,29611| 88042
0,5,9,11,0.0701907, 150,29611| 88042
0,6,0,11,0.0796456, 202,33083| 100097
0,6,1,11,0.0962954, 202,33083| 100097
0,6,2,11,0.0851984, 202,33083| 100097
0,6,3,11,0.0852165, 202,33083| 100097
0,6,4,11,0.0782628, 202,33083| 100097
0,6,5,11,0.0776417, 202,33083| 100097
0,6,6,11,0.077538, 202,33083| 100097
0,6,7,11,0.0781755, 202,33083| 100097
0,6,8,11,0.0761454, 202,33083| 100097
0,6,9,11,0.0779972, 202,33083| 100097
0,7,0,11,0.0703726, 155,29079| 86011
0,7,1,11,0.0709996, 155,29079| 86011
0,7,2,11,0.0780635, 155,29079| 86011
0,7,3,11,0.0679779, 155,29079| 86011
0,7,4,11,0.0889118, 155,29079| 86011
0,7,5,11,0.0832658, 155,29079| 86011
0,7,6,11,0.073458, 155,29079| 86011
0,7,7,11,0.0873342, 155,29079| 86011
0,7,8,11,0.0844359, 155,29079| 86011
0,7,9,11,0.081039, 155,29079| 86011
0,8,0,11,0.112497, 253,34779| 106638
0,8,1,11,0.10176, 253,34779| 106638
0,8,2,11,0.0954223, 253,34779| 106638
0,8,3,11,0.0956886, 253,34779| 106638
0,8,4,11,0.105809, 253,34779| 106638
0,8,5,11,0.110394, 253,34779| 106638
0,8,6,11,0.099385, 253,34779| 106638
0,8,7,11,0.0889857, 253,34779| 106638
0,8,8,11,0.0883348, 253,34779| 106638
0,8,9,11,0.103645, 253,34779| 106638
0,9,0,11,0.109932, 227,32939| 99121
0,9,1,11,0.0911365, 227,32939| 99121
0,9,2,11,0.0963929, 227,32939| 99121
0,9,3,11,0.105303, 227,32939| 99121
0,9,4,11,0.0955412, 227,32939| 99121
0,9,5,11,0.0851362, 227,32939| 99121
0,9,6,11,0.100249, 227,32939| 99121
0,9,7,11,0.105606, 227,32939| 99121
0,9,8,11,0.0983245, 227,32939| 99121
0,9,9,11,0.0901353, 227,32939| 99121
1,0,0,11,0.27918, 1718,92730| 319288
1,0,1,11,0.307989, 1718,92730| 319288
1,0,2,11,0.255224, 1718,92730| 319288
1,0,3,11,0.39779, 1718,92730| 319288
1,0,4,11,0.310725, 1718,92730| 319288
1,0,5,11,0.289858, 1718,92730| 319288
1,0,6,11,0.286641, 1718,92730| 319288
1,0,7,11,0.246145, 1718,92730| 319288
1,0,8,11,0.292731, 1718,92730| 319288
1,0,9,11,0.247802, 1718,92730| 319288
1,1,0,11,0.317564, 2464,99820| 352900
1,1,1,11,0.268273, 2464,99820| 352900
1,1,2,11,0.283941, 2464,99820| 352900
1,1,3,11,0.292477, 2464,99820| 352900
1,1,4,11,0.271839, 2464,99820| 352900
1,1,5,11,0.304564, 2464,99820| 352900
1,1,6,11,0.294194, 2464,99820| 352900
1,1,7,11,0.296611, 2464,99820| 352900
1,1,8,11,0.288075, 2464,99820| 352900
1,1,9,11,0.299727, 2464,99820| 352900
1,2,0,11,0.348742, 2453,100905| 356398
1,2,1,11,0.266334, 2453,100905| 356398
1,2,2,11,0.422858, 2453,100905| 356398
1,2,3,11,0.355896, 2453,100905| 356398
1,2,4,11,0.26344, 2453,100905| 356398
1,2,5,11,0.319449, 2453,100905| 356398
1,2,6,11,0.302366, 2453,100905| 356398
1,2,7,11,0.276369, 2453,100905| 356398
1,2,8,11,0.306869, 2453,100905| 356398
1,2,9,11,0.28826, 2453,100905| 356398
1,3,0,11,0.290609, 2183,99100| 347785
1,3,1,11,0.285393, 2183,99100| 347785
1,3,2,11,0.279701, 2183,99100| 347785
1,3,3,11,0.300196, 2183,99100| 347785
1,3,4,11,0.29057, 2183,99100| 347785
1,3,5,11,0.292606, 2183,99100| 347785
1,3,6,11,0.287401, 2183,99100| 347785
1,3,7,11,0.299045, 2183,99100| 347785
1,3,8,11,0.368243, 2183,99100| 347785
1,3,9,11,0.265461, 2183,99100| 347785
1,4,0,11,0.421321, 1773,91571| 316143
1,4,1,11,0.290307, 1773,91571| 316143
1,4,2,11,0.255847, 1773,91571| 316143
1,4,3,11,0.320471, 1773,91571| 316143
1,4,4,11,0.228179, 1773,91571| 316143
1,4,5,11,0.285784, 1773,91571| 316143
1,4,6,11,0.259353, 1773,91571| 316143
1,4,7,11,0.29553, 1773,91571| 316143
1,4,8,11,0.24253, 1773,91571| 316143
1,4,9,11,0.27441, 1773,91571| 316143
1,5,0,11,0.264005, 1774,90755| 313368
1,5,1,11,0.249807, 1774,90755| 313368
1,5,2,11,0.290832, 1774,90755| 313368
1,5,3,11,0.281017, 1774,90755| 313368
1,5,4,11,0.286995, 1774,90755| 313368
1,5,5,11,0.272583, 1774,90755| 313368
1,5,6,11,0.283886, 1774,90755| 313368
1,5,7,11,0.285911, 1774,90755| 313368
1,5,8,11,0.271672, 1774,90755| 313368
1,5,9,11,0.377923, 1774,90755| 313368
1,6,0,11,0.39819, 2686,104515| 370837
1,6,1,11,0.350519, 2686,104515| 370837
1,6,2,11,0.345222, 2686,104515| 370837
1,6,3,11,0.32895, 2686,104515| 370837
1,6,4,11,0.304897, 2686,104515| 370837
1,6,5,11,0.34661, 2686,104515| 370837
1,6,6,11,0.298105, 2686,104515| 370837
1,6,7,11,0.330478, 2686,104515| 370837
1,6,8,11,0.319052, 2686,104515| 370837
1,6,9,11,0.304913, 2686,104515| 370837
1,7,0,11,0.2888, 1811,93744| 324940
1,7,1,11,0.254309, 1811,93744| 324940
1,7,2,11,0.288965, 1811,93744| 324940
1,7,3,11,0.27615, 1811,93744| 324940
1,7,4,11,0.271975, 1811,93744| 324940
1,7,5,11,0.338666, 1811,93744| 324940
1,7,6,11,0.251266, 1811,93744| 324940
1,7,7,11,0.445895, 1811,93744| 324940
1,7,8,11,0.278982, 1811,93744| 324940
1,7,9,11,0.294969, 1811,93744| 324940
1,8,0,11,0.337212, 2335,98375| 345572
1,8,1,11,0.276676, 2335,98375| 345572
1,8,2,11,0.302394, 2335,98375| 345572
1,8,3,11,0.310953, 2335,98375| 345572
1,8,4,11,0.288778, 2335,98375| 345572
1,8,5,11,0.30669, 2335,98375| 345572
1,8,6,11,0.285556, 2335,98375| 345572
1,8,7,11,0.276803, 2335,98375| 345572
1,8,8,11,0.295589, 2335,98375| 345572
1,8,9,11,0.316237, 2335,98375| 345572
1,9,0,11,0.239733, 1559,88578| 303306
1,9,1,11,0.248456, 1559,88578| 303306
1,9,2,11,0.28582, 1559,88578| 303306
1,9,3,11,0.224213, 1559,88578| 303306
1,9,4,11,0.314548, 1559,88578| 303306
1,9,5,11,0.230714, 1559,88578| 303306
1,9,6,11,0.399735, 1559,88578| 303306
1,9,7,11,0.28962, 1559,88578| 303306
1,9,8,11,0.311552, 1559,88578| 303306
1,9,9,11,0.224277, 1559,88578| 303306
2,0,0,11,0.816674, 14267,235264| 933589
2,0,1,11,0.785259, 14267,235264| 933589
2,0,2,11,0.763287, 14267,235264| 933589
2,0,3,11,0.800857, 14267,235264| 933589
2,0,4,11,0.778886, 14267,235264| 933589
2,0,5,11,1.00516, 14267,235264| 933589
2,0,6,11,0.85106, 14267,235264| 933589
2,0,7,11,0.779311, 14267,235264| 933589
2,0,8,11,0.782075, 14267,235264| 933589
2,0,9,11,0.782785, 14267,235264| 933589
2,1,0,11,0.80026, 15390,237631| 946132
2,1,1,11,0.83908, 15390,237631| 946132
2,1,2,11,0.974256, 15390,237631| 946132
2,1,3,11,0.913654, 15390,237631| 946132
2,1,4,11,0.802765, 15390,237631| 946132
2,1,5,11,0.79353, 15390,237631| 946132
2,1,6,11,0.800673, 15390,237631| 946132
2,1,7,11,0.808474, 15390,237631| 946132
2,1,8,11,0.851232, 15390,237631| 946132
2,1,9,11,0.916729, 15390,237631| 946132
2,2,0,11,0.978876, 13934,232597| 921553
2,2,1,11,0.830867, 13934,232597| 921553
2,2,2,11,0.796687, 13934,232597| 921553
2,2,3,11,0.79512, 13934,232597| 921553
2,2,4,11,0.791544, 13934,232597| 921553
2,2,5,11,0.816335, 13934,232597| 921553
2,2,6,11,0.816076, 13934,232597| 921553
2,2,7,11,1.05451, 13934,232597| 921553
2,2,8,11,0.737903, 13934,232597| 921553
2,2,9,11,0.797742, 13934,232597| 921553
2,3,0,11,0.784566, 15587,236131| 941349
2,3,1,11,0.799934, 15587,236131| 941349
2,3,2,11,0.803304, 15587,236131| 941349
2,3,3,11,0.782373, 15587,236131| 941349
2,3,4,11,1.00667, 15587,236131| 941349
2,3,5,11,0.832862, 15587,236131| 941349
2,3,6,11,0.790392, 15587,236131| 941349
2,3,7,11,0.798591, 15587,236131| 941349
2,3,8,11,0.81235, 15587,236131| 941349
2,3,9,11,0.815767, 15587,236131| 941349
2,4,0,11,0.82341, 14507,234130| 929090
2,4,1,11,1.02754, 14507,234130| 929090
2,4,2,11,0.844496, 14507,234130| 929090
2,4,3,11,0.73765, 14507,234130| 929090
2,4,4,11,0.803524, 14507,234130| 929090
2,4,5,11,0.752451, 14507,234130| 929090
2,4,6,11,0.807797, 14507,234130| 929090
2,4,7,11,0.756618, 14507,234130| 929090
2,4,8,11,1.04361, 14507,234130| 929090
2,4,9,11,0.852263, 14507,234130| 929090
2,5,0,11,0.865203, 17811,249809| 1006196
2,5,1,11,0.827257, 17811,249809| 1006196
2,5,2,11,0.799985, 17811,249809| 1006196
2,5,3,11,0.789593, 17811,249809| 1006196
2,5,4,11,0.835425, 17811,249809| 1006196
2,5,5,11,1.1014, 17811,249809| 1006196
2,5,6,11,0.905601, 17811,249809| 1006196
2,5,7,11,0.82964, 17811,249809| 1006196
2,5,8,11,0.817017, 17811,249809| 1006196
2,5,9,11,0.810758, 17811,249809| 1006196
2,6,0,11,0.729381, 12080,221625| 869314
2,6,1,11,0.774499, 12080,221625| 869314
2,6,2,11,0.732173, 12080,221625| 869314
2,6,3,11,0.985259, 12080,221625| 869314
2,6,4,11,0.773271, 12080,221625| 869314
2,6,5,11,0.719277, 12080,221625| 869314
2,6,6,11,0.765512, 12080,221625| 869314
2,6,7,11,0.688666, 12080,221625| 869314
2,6,8,11,0.774328, 12080,221625| 869314
2,6,9,11,0.731839, 12080,221625| 869314
2,7,0,11,0.869538, 12276,218661| 857413
2,7,1,11,0.981034, 12276,218661| 857413
2,7,2,11,0.67864, 12276,218661| 857413
2,7,3,11,0.725745, 12276,218661| 857413
2,7,4,11,0.697624, 12276,218661| 857413
2,7,5,11,0.691745, 12276,218661| 857413
2,7,6,11,0.746967, 12276,218661| 857413
2,7,7,11,0.674804, 12276,218661| 857413
2,7,8,11,0.870967, 12276,218661| 857413
2,7,9,11,0.968278, 12276,218661| 857413
2,8,0,11,0.695502, 12778,222976| 877898
2,8,1,11,0.781859, 12778,222976| 877898
2,8,2,11,0.752287, 12778,222976| 877898
2,8,3,11,0.715379, 12778,222976| 877898
2,8,4,11,0.736368, 12778,222976| 877898
2,8,5,11,0.786364, 12778,222976| 877898
2,8,6,11,0.786741, 12778,222976| 877898
2,8,7,11,0.626057, 12778,222976| 877898
2,8,8,11,0.661612, 12778,222976| 877898
2,8,9,11,0.832126, 12778,222976| 877898
2,9,0,11,0.735486, 14213,232271| 919925
2,9,1,11,0.641053, 14213,232271| 919925
2,9,2,11,0.789014, 14213,232271| 919925
2,9,3,11,0.900569, 14213,232271| 919925
2,9,4,11,0.871716, 14213,232271| 919925
2,9,5,11,0.851295, 14213,232271| 919925
2,9,6,11,0.741616, 14213,232271| 919925
2,9,7,11,0.969237, 14213,232271| 919925
2,9,8,11,0.697378, 14213,232271| 919925
2,9,9,11,0.777716, 14213,232271| 919925
3,0,0,11,0.261541, 154,56689| 167618
3,0,1,11,0.272588, 154,56689| 167618
3,0,2,11,0.259128, 154,56689| 167618
3,0,3,11,0.266608, 154,56689| 167618
3,0,4,11,0.281362, 154,56689| 167618
3,0,5,11,0.284231, 154,56689| 167618
3,0,6,11,0.256725, 154,56689| 167618
3,0,7,11,0.264549, 154,56689| 167618
3,0,8,11,0.278937, 154,56689| 167618
3,0,9,11,0.258039, 154,56689| 167618
3,1,0,11,0.358737, 168,63988| 192105
3,1,1,11,0.359168, 168,63988| 192105
3,1,2,11,0.378724, 168,63988| 192105
3,1,3,11,0.348969, 168,63988| 192105
3,1,4,11,0.309105, 168,63988| 192105
3,1,5,11,0.267853, 168,63988| 192105
3,1,6,11,0.294865, 168,63988| 192105
3,1,7,11,0.306298, 168,63988| 192105
3,1,8,11,0.297686, 168,63988| 192105
3,1,9,11,0.262873, 168,63988| 192105
3,2,0,11,0.310015, 215,63694| 192830
3,2,1,11,0.287278, 215,63694| 192830
3,2,2,11,0.296645, 215,63694| 192830
3,2,3,11,0.309395, 215,63694| 192830
3,2,4,11,0.265184, 215,63694| 192830
3,2,5,11,0.296733, 215,63694| 192830
3,2,6,11,0.289113, 215,63694| 192830
3,2,7,11,0.290037, 215,63694| 192830
3,2,8,11,0.342242, 215,63694| 192830
3,2,9,11,0.253481, 215,63694| 192830
3,3,0,11,0.42729, 176,62035| 185707
3,3,1,11,0.35292, 176,62035| 185707
3,3,2,11,0.276296, 176,62035| 185707
3,3,3,11,0.316804, 176,62035| 185707
3,3,4,11,0.290832, 176,62035| 185707
3,3,5,11,0.261387, 176,62035| 185707
3,3,6,11,0.31985, 176,62035| 185707
3,3,7,11,0.276917, 176,62035| 185707
3,3,8,11,0.284245, 176,62035| 185707
3,3,9,11,0.273328, 176,62035| 185707
3,4,0,11,0.258854, 147,57027| 168446
3,4,1,11,0.279214, 147,57027| 168446
3,4,2,11,0.269795, 147,57027| 168446
3,4,3,11,0.227307, 147,57027| 168446
3,4,4,11,0.283407, 147,57027| 168446
3,4,5,11,0.260597, 147,57027| 168446
3,4,6,11,0.258759, 147,57027| 168446
3,4,7,11,0.335059, 147,57027| 168446
3,4,8,11,0.227678, 147,57027| 168446
3,4,9,11,0.431735, 147,57027| 168446
3,5,0,11,0.307644, 175,59672| 178161
3,5,1,11,0.306095, 175,59672| 178161
3,5,2,11,0.303639, 175,59672| 178161
3,5,3,11,0.236062, 175,59672| 178161
3,5,4,11,0.306482, 175,59672| 178161
3,5,5,11,0.293305, 175,59672| 178161
3,5,6,11,0.278876, 175,59672| 178161
3,5,7,11,0.248599, 175,59672| 178161
3,5,8,11,0.282088, 175,59672| 178161
3,5,9,11,0.258884, 175,59672| 178161
3,6,0,11,0.286847, 222,65819| 199123
3,6,1,11,0.300088, 222,65819| 199123
3,6,2,11,0.308237, 222,65819| 199123
3,6,3,11,0.293786, 222,65819| 199123
3,6,4,11,0.305797, 222,65819| 199123
3,6,5,11,0.356059, 222,65819| 199123
3,6,6,11,0.266864, 222,65819| 199123
3,6,7,11,0.481193, 222,65819| 199123
3,6,8,11,0.335394, 222,65819| 199123
3,6,9,11,0.33912, 222,65819| 199123
3,7,0,11,0.338504, 234,66888| 203425
3,7,1,11,0.318312, 234,66888| 203425
3,7,2,11,0.289832, 234,66888| 203425
3,7,3,11,0.331463, 234,66888| 203425
3,7,4,11,0.280449, 234,66888| 203425
3,7,5,11,0.319303, 234,66888| 203425
3,7,6,11,0.306389, 234,66888| 203425
3,7,7,11,0.29549, 234,66888| 203425
3,7,8,11,0.353836, 234,66888| 203425
3,7,9,11,0.275802, 234,66888| 203425
3,8,0,11,0.282722, 128,54839| 160807
3,8,1,11,0.279658, 128,54839| 160807
3,8,2,11,0.274486, 128,54839| 160807
3,8,3,11,0.315529, 128,54839| 160807
3,8,4,11,0.219602, 128,54839| 160807
3,8,5,11,0.424312, 128,54839| 160807
3,8,6,11,0.333165, 128,54839| 160807
3,8,7,11,0.31639, 128,54839| 160807
3,8,8,11,0.249887, 128,54839| 160807
3,8,9,11,0.267203, 128,54839| 160807
3,9,0,11,0.304209, 206,64438| 193857
3,9,1,11,0.2866, 206,64438| 193857
3,9,2,11,0.301251, 206,64438| 193857
3,9,3,11,0.294638, 206,64438| 193857
3,9,4,11,0.304776, 206,64438| 193857
3,9,5,11,0.304173, 206,64438| 193857
3,9,6,11,0.282152, 206,64438| 193857
3,9,7,11,0.3212, 206,64438| 193857
3,9,8,11,0.292692, 206,64438| 193857
3,9,9,11,0.303586, 206,64438| 193857
4,0,0,11,0.612683, 152,85625| 252795
4,0,1,11,0.733247, 152,85625| 252795
4,0,2,11,0.886201, 152,85625| 252795
4,0,3,11,0.590849, 152,85625| 252795
4,0,4,11,0.596608, 152,85625| 252795
4,0,5,11,0.624187, 152,85625| 252795
4,0,6,11,0.642213, 152,85625| 252795
4,0,7,11,0.621516, 152,85625| 252795
4,0,8,11,0.581433, 152,85625| 252795
4,0,9,11,0.607956, 152,85625| 252795
4,1,0,11,0.77505, 163,91216| 272601
4,1,1,11,0.905157, 163,91216| 272601
4,1,2,11,0.629058, 163,91216| 272601
4,1,3,11,0.652683, 163,91216| 272601
4,1,4,11,0.668026, 163,91216| 272601
4,1,5,11,0.61933, 163,91216| 272601
4,1,6,11,0.652029, 163,91216| 272601
4,1,7,11,0.633915, 163,91216| 272601
4,1,8,11,0.736275, 163,91216| 272601
4,1,9,11,0.896017, 163,91216| 272601
4,2,0,11,0.661538, 143,87628| 260268
4,2,1,11,0.645985, 143,87628| 260268
4,2,2,11,0.634066, 143,87628| 260268
4,2,3,11,0.590741, 143,87628| 260268
4,2,4,11,0.617382, 143,87628| 260268
4,2,5,11,0.643654, 143,87628| 260268
4,2,6,11,0.620752, 143,87628| 260268
4,2,7,11,0.678331, 143,87628| 260268
4,2,8,11,0.855222, 143,87628| 260268
4,2,9,11,0.681701, 143,87628| 260268
4,3,0,11,0.670027, 158,90396| 269246
4,3,1,11,0.64184, 158,90396| 269246
4,3,2,11,0.620806, 158,90396| 269246
4,3,3,11,0.643557, 158,90396| 269246
4,3,4,11,0.664782, 158,90396| 269246
4,3,5,11,0.705333, 158,90396| 269246
4,3,6,11,0.661203, 158,90396| 269246
4,3,7,11,0.953808, 158,90396| 269246
4,3,8,11,0.757464, 158,90396| 269246
4,3,9,11,0.633893, 158,90396| 269246
4,4,0,11,0.685224, 208,95645| 288153
4,4,1,11,0.692166, 208,95645| 288153
4,4,2,11,0.679187, 208,95645| 288153
4,4,3,11,0.644831, 208,95645| 288153
4,4,4,11,0.746759, 208,95645| 288153
4,4,5,11,0.883478, 208,95645| 288153
4,4,6,11,0.808064, 208,95645| 288153
4,4,7,11,0.709507, 208,95645| 288153
4,4,8,11,0.67292, 208,95645| 288153
4,4,9,11,0.629887, 208,95645| 288153
4,5,0,11,0.60241, 154,88152| 261579
4,5,1,11,0.6009, 154,88152| 261579
4,5,2,11,0.674163, 154,88152| 261579
4,5,3,11,0.654973, 154,88152| 261579
4,5,4,11,0.964914, 154,88152| 261579
4,5,5,11,0.643595, 154,88152| 261579
4,5,6,11,0.697781, 154,88152| 261579
4,5,7,11,0.644511, 154,88152| 261579
4,5,8,11,0.605986, 154,88152| 261579
4,5,9,11,0.612694, 154,88152| 261579
4,6,0,11,0.670026, 217,98634| 298866
4,6,1,11,0.676112, 217,98634| 298866
4,6,2,11,0.683361, 217,98634| 298866
4,6,3,11,1.0422, 217,98634| 298866
4,6,4,11,0.725836, 217,98634| 298866
4,6,5,11,0.673567, 217,98634| 298866
4,6,6,11,0.643834, 217,98634| 298866
4,6,7,11,0.661863, 217,98634| 298866
4,6,8,11,0.688068, 217,98634| 298866
4,6,9,11,0.653787, 217,98634| 298866
4,7,0,11,0.707153, 189,94236| 282933
4,7,1,11,1.00578, 189,94236| 282933
4,7,2,11,0.674664, 189,94236| 282933
4,7,3,11,0.677927, 189,94236| 282933
4,7,4,11,0.680838, 189,94236| 282933
4,7,5,11,0.642448, 189,94236| 282933
4,7,6,11,0.627443, 189,94236| 282933
4,7,7,11,0.64899, 189,94236| 282933
4,7,8,11,0.661722, 189,94236| 282933
4,7,9,11,0.6644, 189,94236| 282933
4,8,0,11,1.02658, 176,93591| 281845
4,8,1,11,0.739136, 176,93591| 281845
4,8,2,11,0.641414, 176,93591| 281845
4,8,3,11,0.648884, 176,93591| 281845
4,8,4,11,0.66847, 176,93591| 281845
4,8,5,11,0.675431, 176,93591| 281845
4,8,6,11,0.630507, 176,93591| 281845
4,8,7,11,0.686051, 176,93591| 281845
4,8,8,11,0.864903, 176,93591| 281845
4,8,9,11,0.843653, 176,93591| 281845
4,9,0,11,0.6418, 148,93282| 279328
4,9,1,11,0.672306, 148,93282| 279328
4,9,2,11,0.643134, 148,93282| 279328
4,9,3,11,0.630753, 148,93282| 279328
4,9,4,11,0.658007, 148,93282| 279328
4,9,5,11,0.674953, 148,93282| 279328
4,9,6,11,0.720025, 148,93282| 279328
4,9,7,11,0.680772, 148,93282| 279328
4,9,8,11,0.57203, 148,93282| 279328
4,9,9,11,0.570671, 148,93282| 279328
0,0,0,12,0.0465927, 188,50608
0,0,1,12,0.0455866, 188,50608
0,0,2,12,0.0483956, 188,50608
0,0,3,12,0.0528235, 188,50608
0,0,4,12,0.0470076, 188,50608
0,0,5,12,0.0673079, 188,50608
0,0,6,12,0.0536685, 188,50608
0,0,7,12,0.05318, 188,50608
0,0,8,12,0.0460775, 188,50608
0,0,9,12,0.0543103, 188,50608
0,1,0,12,0.0544491, 186,49971
0,1,1,12,0.069896, 186,49971
0,1,2,12,0.0617361, 186,49971
0,1,3,12,0.0468936, 186,49971
