graph_id,run,k,config_id,c_args,runtime_ms,cycles,paths
5,3,12,5,"1 1 5 5",1.48471, 14005,1352| 98844
6,3,12,5,"1 1 5 5",1.61697, 15936,1342| 105896
7,3,12,5,"1 1 5 5",1.381, 13111,1330| 94012
8,3,12,5,"1 1 5 5",1.66978, 22332,1318| 110876
9,3,12,5,"1 1 5 5",1.58954, 18871,1308| 107082
0,4,12,5,"1 1 5 5",1.40697, 13248,1310| 95176
1,4,12,5,"1 1 5 5",1.61351, 18245,1348| 106300
2,4,12,5,"1 1 5 5",1.63742, 18805,1326| 108860
3,4,12,5,"1 1 5 5",1.71578, 22607,1322| 112156
4,4,12,5,"1 1 5 5",1.33993, 10309,1352| 89884
5,4,12,5,"1 1 5 5",1.47832, 14005,1352| 98844
6,4,12,5,"1 1 5 5",1.61713, 15936,1342| 105896
7,4,12,5,"1 1 5 5",1.38499, 13111,1330| 94012
8,4,12,5,"1 1 5 5",1.67349, 22332,1318| 110876
9,4,12,5,"1 1 5 5",1.60257, 18871,1308| 107082
0,5,12,5,"1 1 5 5",1.4103, 13248,1310| 95176
1,5,12,5,"1 1 5 5",1.61847, 18245,1348| 106300
2,5,12,5,"1 1 5 5",1.64123, 18805,1326| 108860
3,5,12,5,"1 1 5 5",1.71686, 22607,1322| 112156
4,5,12,5,"1 1 5 5",1.34206, 10309,1352| 89884
5,5,12,5,"1 1 5 5",1.48068, 14005,1352| 98844
6,5,12,5,"1 1 5 5",1.62649, 15936,1342| 105896
7,5,12,5,"1 1 5 5",1.37907, 13111,1330| 94012
8,5,12,5,"1 1 5 5",1.67707, 22332,1318| 110876
9,5,12,5,"1 1 5 5",1.58405, 18871,1308| 107082
0,6,12,5,"1 1 5 5",1.40704, 13248,1310| 95176
1,6,12,5,"1 1 5 5",1.61512, 18245,1348| 106300
2,6,12,5,"1 1 5 5",1.63446, 18805,1326| 108860
3,6,12,5,"1 1 5 5",1.70508, 22607,1322| 112156
4,6,12,5,"1 1 5 5",1.34333, 10309,1352| 89884
5,6,12,5,"1 1 5 5",1.47966, 14005,1352| 98844
6,6,12,5,"1 1 5 5",1.61766, 15936,1342| 105896
7,6,12,5,"1 1 5 5",1.38016, 13111,1330| 94012
8,6,12,5,"1 1 5 5",1.76147, 22332,1318| 110876
9,6,12,5,"1 1 5 5",1.60367, 18871,1308| 107082
0,7,12,5,"1 1 5 5",1.41152, 13248,1310| 95176
1,7,12,5,"1 1 5 5",1.61833, 18245,1348| 106300
2,7,12,5,"1 1 5 5",1.63458, 18805,1326| 108860
3,7,12,5,"1 1 5 5",1.71556, 22607,1322| 112156
4,7,12,5,"1 1 5 5",1.34375, 10309,1352| 89884
5,7,12,5,"1 1 5 5",1.47966, 14005,1352| 98844
6,7,12,5,"1 1 5 5",1.65713, 15936,1342| 105896
7,7,12,5,"1 1 5 5",1.37581, 13111,1330| 94012
8,7,12,5,"1 1 5 5",1.67177, 22332,1318| 110876
9,7,12,5,"1 1 5 5",1.5895, 18871,1308| 107082
0,8,12,5,"1 1 5 5",1.41494, 13248,1310| 95176
1,8,12,5,"1 1 5 5",1.61364, 18245,1348| 106300
2,8,12,5,"1 1 5 5",1.63591, 18805,1326| 108860
3,8,12,5,"1 1 5 5",1.71611, 22607,1322| 112156
4,8,12,5,"1 1 5 5",1.34589, 10309,1352| 89884
5,8,12,5,"1 1 5 5",1.47806, 14005,1352| 98844
6,8,12,5,"1 1 5 5",1.62258, 15936,1342| 105896
7,8,12,5,"1 1 5 5",1.37662, 13111,1330| 94012
8,8,12,5,"1 1 5 5",1.67331, 22332,1318| 110876
9,8,12,5,"1 1 5 5",1.60011, 18871,1308| 107082
0,9,12,5,"1 1 5 5",1.41612, 13248,1310| 95176
1,9,12,5,"1 1 5 5",1.61948, 18245,1348| 106300
2,9,12,5,"1 1 5 5",1.63397, 18805,1326| 108860
3,9,12,5,"1 1 5 5",1.7074, 22607,1322| 112156
4,9,12,5,"1 1 5 5",1.34852, 10309,1352| 89884
5,9,12,5,"1 1 5 5",1.47596, 14005,1352| 98844
6,9,12,5,"1 1 5 5",1.61931, 15936,1342| 105896
7,9,12,5,"1 1 5 5",1.37653, 13111,1330| 94012
8,9,12,5,"1 1 5 5",1.67656, 22332,1318| 110876
9,9,12,5,"1 1 5 5",1.59026, 18871,1308| 107082
