graph_type,graph_id,run,k,mean_degree,runtime_ms,cycles,paths
1,0,7,6,3,0.0322459, 15572,43910
0,0,8,6,3,0.00294447, 25,1586
1,0,8,6,3,0.032232, 15572,43910
0,0,9,6,3,0.00293779, 25,1586
1,0,9,6,3,0.0322356, 15572,43910
0,1,0,6,3,0.00325489, 46,2546
1,1,0,6,3,0.0290918, 13767,40360
0,1,1,6,3,0.00321102, 46,2546
1,1,1,6,3,0.0291398, 13767,40360
0,1,2,6,3,0.00325847, 46,2546
1,1,2,6,3,0.0304685, 13767,40360
0,1,3,6,3,0.00327253, 46,2546
1,1,3,6,3,0.0293155, 13767,40360
0,1,4,6,3,0.00321913, 46,2546
1,1,4,6,3,0.0292706, 13767,40360
0,1,5,6,3,0.0031538, 46,2546
1,1,5,6,3,0.0292413, 13767,40360
0,1,6,6,3,0.0032866, 46,2546
1,1,6,6,3,0.0291419, 13767,40360
0,1,7,6,3,0.00319433, 46,2546
1,1,7,6,3,0.029089, 13767,40360
0,1,8,6,3,0.00324178, 46,2546
1,1,8,6,3,0.0290978, 13767,40360
0,1,9,6,3,0.00322294, 46,2546
1,1,9,6,3,0.0291071, 13767,40360
0,0,0,6,4,0.00355101, 109,4148
1,0,0,6,4,0.0993392, 60395,77690
0,0,1,6,4,0.00360632, 109,4148
1,0,1,6,4,0.0983799, 60395,77690
0,0,2,6,4,0.00363374, 109,4148
1,0,2,6,4,0.0985353, 60395,77690
0,0,3,6,4,0.00363636, 109,4148
1,0,3,6,4,0.0984607, 60395,77690
0,0,4,6,4,0.00362444, 109,4148
1,0,4,6,4,0.0983715, 60395,77690
0,0,5,6,4,0.00363255, 109,4148
1,0,5,6,4,0.0986383, 60395,77690
0,0,6,6,4,0.00364065, 109,4148
1,0,6,6,4,0.0987585, 60395,77690
0,0,7,6,4,0.00368047, 109,4148
1,0,7,6,4,0.098717, 60395,77690
0,0,8,6,4,0.00367403, 109,4148
1,0,8,6,4,0.0987453, 60395,77690
0,0,9,6,4,0.00365114, 109,4148
1,0,9,6,4,0.0985446, 60395,77690
0,1,0,6,4,0.00429463, 272,6016
1,1,0,6,4,0.10439, 63315,81824
0,1,1,6,4,0.00435901, 272,6016
1,1,1,6,4,0.104437, 63315,81824
0,1,2,6,4,0.00433922, 272,6016
1,1,2,6,4,0.1045, 63315,81824
0,1,3,6,4,0.00430655, 272,6016
1,1,3,6,4,0.10435, 63315,81824
0,1,4,6,4,0.00429368, 272,6016
1,1,4,6,4,0.104329, 63315,81824
0,1,5,6,4,0.00428843, 272,6016
1,1,5,6,4,0.104548, 63315,81824
0,1,6,6,4,0.00429177, 272,6016
1,1,6,6,4,0.105131, 63315,81824
0,1,7,6,4,0.00431252, 272,6016
1,1,7,6,4,0.105143, 63315,81824
0,1,8,6,4,0.00428319, 272,6016
1,1,8,6,4,0.104707, 63315,81824
0,1,9,6,4,0.00429487, 272,6016
1,1,9,6,4,0.104402, 63315,81824
0,0,0,6,5,0.00507069, 467,8518
1,0,0,6,5,0.311674, 184438,134302
0,0,1,6,5,0.00517011, 467,8518
1,0,1,6,5,0.305663, 184438,134302
0,0,2,6,5,0.00520682, 467,8518
1,0,2,6,5,0.305413, 184438,134302
0,0,3,6,5,0.00519872, 467,8518
1,0,3,6,5,0.305394, 184438,134302
0,0,4,6,5,0.00520277, 467,8518
1,0,4,6,5,0.306717, 184438,134302
0,0,5,6,5,0.0051806, 467,8518
1,0,5,6,5,0.306803, 184438,134302
0,0,6,6,5,0.00514817, 467,8518
1,0,6,6,5,0.306324, 184438,134302
0,0,7,6,5,0.00516319, 467,8518
1,0,7,6,5,0.307099, 184438,134302
0,0,8,6,5,0.0051682, 467,8518
1,0,8,6,5,0.30536, 184438,134302
0,0,9,6,5,0.00513649, 467,8518
1,0,9,6,5,0.305589, 184438,134302
0,1,0,6,5,0.00611949, 822,11018
1,1,0,6,5,0.428243, 240702,148820
0,1,1,6,5,0.00609446, 822,11018
1,1,1,6,5,0.427913, 240702,148820
0,1,2,6,5,0.00611854, 822,11018
1,1,2,6,5,0.427926, 240702,148820
0,1,3,6,5,0.00616574, 822,11018
1,1,3,6,5,0.428913, 240702,148820
0,1,4,6,5,0.00609922, 822,11018
1,1,4,6,5,0.428368, 240702,148820
0,1,5,6,5,0.00611305, 822,11018
1,1,5,6,5,0.428984, 240702,148820
0,1,6,6,5,0.00611567, 822,11018
1,1,6,6,5,0.429947, 240702,148820
0,1,7,6,5,0.00610685, 822,11018
1,1,7,6,5,0.428702, 240702,148820
0,1,8,6,5,0.00618458, 822,11018
1,1,8,6,5,0.429383, 240702,148820
0,1,9,6,5,0.006145, 822,11018
1,1,9,6,5,0.428729, 240702,148820
0,0,0,6,6,0.00758195, 1343,14178
1,0,0,6,6,1.39074, 566256,229382
0,0,1,6,6,0.00788474, 1343,14178
1,0,1,6,6,1.39678, 566256,229382
0,0,2,6,6,0.00778341, 1343,14178
1,0,2,6,6,1.39832, 566256,229382
0,0,3,6,6,0.00779366, 1343,14178
1,0,3,6,6,1.39969, 566256,229382
0,0,4,6,6,0.00779223, 1343,14178
1,0,4,6,6,1.39659, 566256,229382
0,0,5,6,6,0.00787592, 1343,14178
1,0,5,6,6,1.38282, 566256,229382
0,0,6,6,6,0.00779891, 1343,14178
1,0,6,6,6,1.39654, 566256,229382
0,0,7,6,6,0.00777292, 1343,14178
1,0,7,6,6,1.39988, 566256,229382
0,0,8,6,6,0.00778651, 1343,14178
1,0,8,6,6,1.39249, 566256,229382
0,0,9,6,6,0.00785518, 1343,14178
1,0,9,6,6,1.39354, 566256,229382
0,1,0,6,6,0.00953531, 2133,17872
1,1,0,6,6,1.23543, 519139,220338
0,1,1,6,6,0.00968647, 2133,17872
1,1,1,6,6,1.2351, 519139,220338
0,1,2,6,6,0.00965023, 2133,17872
1,1,2,6,6,1.23489, 519139,220338
0,1,3,6,6,0.00963426, 2133,17872
1,1,3,6,6,1.23252, 519139,220338
0,1,4,6,6,0.0096004, 2133,17872
1,1,4,6,6,1.24635, 519139,220338
0,1,5,6,6,0.00935531, 2133,17872
1,1,5,6,6,1.23506, 519139,220338
0,1,6,6,6,0.009588, 2133,17872
1,1,6,6,6,1.22849, 519139,220338
0,1,7,6,6,0.00952101, 2133,17872
1,1,7,6,6,1.23384, 519139,220338
0,1,8,6,6,0.00961924, 2133,17872
1,1,8,6,6,1.23899, 519139,220338
0,1,9,6,6,0.00951171, 2133,17872
1,1,9,6,6,1.23547, 519139,220338
0,0,0,6,7,0.0112844, 3039,21434
1,0,0,6,7,3.14734, 1172875,329392
0,0,1,6,7,0.011188, 3039,21434
1,0,1,6,7,3.16212, 1172875,329392
0,0,2,6,7,0.0112288, 3039,21434
1,0,2,6,7,3.13365, 1172875,329392
0,0,3,6,7,0.0117557, 3039,21434
1,0,3,6,7,3.12989, 1172875,329392
0,0,4,6,7,0.0112476, 3039,21434
1,0,4,6,7,3.1308, 1172875,329392
0,0,5,6,7,0.0115707, 3039,21434
1,0,5,6,7,3.13302, 1172875,329392
0,0,6,6,7,0.0112514, 3039,21434
1,0,6,6,7,3.15951, 1172875,329392
0,0,7,6,7,0.0115805, 3039,21434
1,0,7,6,7,3.13254, 1172875,329392
0,0,8,6,7,0.0115273, 3039,21434
1,0,8,6,7,3.13017, 1172875,329392
0,0,9,6,7,0.0111959, 3039,21434
1,0,9,6,7,3.13343, 1172875,329392
0,1,0,6,7,0.0158551, 5171,27720
1,1,0,6,7,3.43527, 1193845,332184
0,1,1,6,7,0.0150316, 5171,27720
1,1,1,6,7,3.43453, 1193845,332184
0,1,2,6,7,0.0150146, 5171,27720
1,1,2,6,7,3.46589, 1193845,332184
0,1,3,6,7,0.0149956, 5171,27720
1,1,3,6,7,3.44279, 1193845,332184
0,1,4,6,7,0.0150516, 5171,27720
1,1,4,6,7,3.44144, 1193845,332184
0,1,5,6,7,0.0149155, 5171,27720
1,1,5,6,7,3.43618, 1193845,332184
0,1,6,6,7,0.0151618, 5171,27720
1,1,6,6,7,3.46455, 1193845,332184
0,1,7,6,7,0.0149887, 5171,27720
1,1,7,6,7,3.65816, 1193845,332184
0,1,8,6,7,0.0149717, 5171,27720
1,1,8,6,7,3.45094, 1193845,332184
0,1,9,6,7,0.0150669, 5171,27720
1,1,9,6,7,3.49342, 1193845,332184
0,0,0,6,8,0.0209849, 8262,34956
1,0,0,6,8,7.8489, 2576521,490486
0,0,1,6,8,0.0201809, 8262,34956
1,0,1,6,8,7.80803, 2576521,490486
0,0,2,6,8,0.0200512, 8262,34956
1,0,2,6,8,7.80147, 2576521,490486
0,0,3,6,8,0.0199113, 8262,34956
1,0,3,6,8,7.79031, 2576521,490486
0,0,4,6,8,0.0200627, 8262,34956
1,0,4,6,8,7.7977, 2576521,490486
0,0,5,6,8,0.019876, 8262,34956
1,0,5,6,8,7.80725, 2576521,490486
0,0,6,6,8,0.020036, 8262,34956
1,0,6,6,8,7.79179, 2576521,490486
0,0,7,6,8,0.0199265, 8262,34956
1,0,7,6,8,7.83756, 2576521,490486
0,0,8,6,8,0.0200131, 8262,34956
1,0,8,6,8,7.839, 2576521,490486
0,0,9,6,8,0.0200167, 8262,34956
1,0,9,6,8,7.79311, 2576521,490486
0,1,0,6,8,0.0258813, 11350,40782
1,1,0,6,8,7.63995, 2523168,485440
0,1,1,6,8,0.026053, 11350,40782
1,1,1,6,8,7.63199, 2523168,485440
0,1,2,6,8,0.026341, 11350,40782
1,1,2,6,8,7.61094, 2523168,485440
0,1,3,6,8,0.0254617, 11350,40782
1,1,3,6,8,7.59629, 2523168,485440
0,1,4,6,8,0.0261166, 11350,40782
1,1,4,6,8,7.62621, 2523168,485440
0,1,5,6,8,0.025496, 11350,40782
1,1,5,6,8,7.64201, 2523168,485440
0,1,6,6,8,0.0253179, 11350,40782
1,1,6,6,8,7.59361, 2523168,485440
0,1,7,6,8,0.0264299, 11350,40782
1,1,7,6,8,7.60798, 2523168,485440
0,1,8,6,8,0.0259695, 11350,40782
1,1,8,6,8,7.60155, 2523168,485440
0,1,9,6,8,0.0263417, 11350,40782
1,1,9,6,8,7.58752, 2523168,485440
0,0,0,6,9,0.0356395, 16868,49048
1,0,0,6,9,12.0096, 3784989,607770
0,0,1,6,9,0.0342128, 16868,49048
1,0,1,6,9,12.0187, 3784989,607770
0,0,2,6,9,0.0349762, 16868,49048
1,0,2,6,9,12.0153, 3784989,607770
0,0,3,6,9,0.0352848, 16868,49048
1,0,3,6,9,12.0752, 3784989,607770
0,0,4,6,9,0.0354512, 16868,49048
1,0,4,6,9,12.0715, 3784989,607770
0,0,5,6,9,0.0349503, 16868,49048
1,0,5,6,9,12.0505, 3784989,607770
0,0,6,6,9,0.0341599, 16868,49048
1,0,6,6,9,12.0242, 3784989,607770
0,0,7,6,9,0.0342271, 16868,49048
1,0,7,6,9,12.0103, 3784989,607770
0,0,8,6,9,0.0351038, 16868,49048
1,0,8,6,9,12.0343, 3784989,607770
0,0,9,6,9,0.034106, 16868,49048
1,0,9,6,9,12.0559, 3784989,607770
0,1,0,6,9,0.0459564, 23371,56696
1,1,0,6,9,14.8182, 4453937,646088
0,1,1,6,9,0.0440774, 23371,56696
1,1,1,6,9,14.8268, 4453937,646088
0,1,2,6,9,0.0450082, 23371,56696
1,1,2,6,9,14.7994, 4453937,646088
0,1,3,6,9,0.0446508, 23371,56696
1,1,3,6,9,14.8241, 4453937,646088
0,1,4,6,9,0.0458319, 23371,56696
1,1,4,6,9,14.8506, 4453937,646088
0,1,5,6,9,0.0439959, 23371,56696
1,1,5,6,9,14.785, 4453937,646088
0,1,6,6,9,0.0440245, 23371,56696
1,1,6,6,9,14.7904, 4453937,646088
0,1,7,6,9,0.044071, 23371,56696
1,1,7,6,9,14.7678, 4453937,646088
0,1,8,6,9,0.0456321, 23371,56696
1,1,8,6,9,14.793, 4453937,646088
0,1,9,6,9,0.0442016, 23371,56696
1,1,9,6,9,14.8209, 4453937,646088
0,0,0,6,10,0.0594194, 32462,67796
1,0,0,6,10,25.9235, 7501866,841330
0,0,1,6,10,0.0586545, 32462,67796
1,0,1,6,10,25.8708, 7501866,841330
0,0,2,6,10,0.0564511, 32462,67796
1,0,2,6,10,25.7963, 7501866,841330
0,0,3,6,10,0.0565994, 32462,67796
1,0,3,6,10,25.8736, 7501866,841330
0,0,4,6,10,0.0581234, 32462,67796
1,0,4,6,10,25.9685, 7501866,841330
0,0,5,6,10,0.0581853, 32462,67796
1,0,5,6,10,25.8852, 7501866,841330
0,0,6,6,10,0.0593925, 32462,67796
1,0,6,6,10,25.8953, 7501866,841330
0,0,7,6,10,0.0597303, 32462,67796
1,0,7,6,10,25.7827, 7501866,841330
0,0,8,6,10,0.0591085, 32462,67796
1,0,8,6,10,25.9925, 7501866,841330
0,0,9,6,10,0.0594473, 32462,67796
1,0,9,6,10,25.9199, 7501866,841330
0,1,0,6,10,0.0778694, 42893,77704
1,1,0,6,10,26.5447, 7323755,836964
0,1,1,6,10,0.0769928, 42893,77704
1,1,1,6,10,26.5052, 7323755,836964
0,1,2,6,10,0.0738986, 42893,77704
1,1,2,6,10,26.5068, 7323755,836964
0,1,3,6,10,0.0728245, 42893,77704
1,1,3,6,10,26.5294, 7323755,836964
0,1,4,6,10,0.0772815, 42893,77704
1,1,4,6,10,26.4911, 7323755,836964
0,1,5,6,10,0.0727842, 42893,77704
1,1,5,6,10,26.5968, 7323755,836964
0,1,6,6,10,0.075731, 42893,77704
1,1,6,6,10,26.4693, 7323755,836964
0,1,7,6,10,0.0733397, 42893,77704
1,1,7,6,10,26.4829, 7323755,836964
0,1,8,6,10,0.0731151, 42893,77704
1,1,8,6,10,26.5199, 7323755,836964
0,1,9,6,10,0.0727825, 42893,77704
1,1,9,6,10,26.5912, 7323755,836964
0,0,0,7,2,0.00314713, 9,448| 1236
1,0,0,7,2,0.0181973, 2396,10752| 58804
0,0,1,7,2,0.0028429, 9,448| 1236
1,0,1,7,2,0.0165186, 2396,10752| 58804
0,0,2,7,2,0.00277495, 9,448| 1236
1,0,2,7,2,0.0164075, 2396,10752| 58804
0,0,3,7,2,0.00278258, 9,448| 1236
1,0,3,7,2,0.0165892, 2396,10752| 58804
0,0,4,7,2,0.0028224, 9,448| 1236
1,0,4,7,2,0.0165613, 2396,10752| 58804
0,0,5,7,2,0.00284886, 9,448| 1236
1,0,5,7,2,0.016515, 2396,10752| 58804
0,0,6,7,2,0.00277686, 9,448| 1236
1,0,6,7,2,0.0165467, 2396,10752| 58804
0,0,7,7,2,0.0028069, 9,448| 1236
1,0,7,7,2,0.0165396, 2396,10752| 58804
0,0,8,7,2,0.00288129, 9,448| 1236
1,0,8,7,2,0.0165467, 2396,10752| 58804
0,0,9,7,2,0.00280571, 9,448| 1236
1,0,9,7,2,0.0164642, 2396,10752| 58804
0,1,0,7,2,0.00359869, 20,866| 2740
1,1,0,7,2,0.0189693, 3087,11502| 65804
0,1,1,7,2,0.00318503, 20,866| 2740
1,1,1,7,2,0.0186253, 3087,11502| 65804
0,1,2,7,2,0.00317359, 20,866| 2740
1,1,2,7,2,0.0184536, 3087,11502| 65804
0,1,3,7,2,0.00311852, 20,866| 2740
1,1,3,7,2,0.018615, 3087,11502| 65804
0,1,4,7,2,0.0031426, 20,866| 2740
1,1,4,7,2,0.0185182, 3087,11502| 65804
0,1,5,7,2,0.00317311, 20,866| 2740
1,1,5,7,2,0.0185497, 3087,11502| 65804
0,1,6,7,2,0.00322819, 20,866| 2740
1,1,6,7,2,0.0186608, 3087,11502| 65804
0,1,7,7,2,0.00317097, 20,866| 2740
1,1,7,7,2,0.0184696, 3087,11502| 65804
0,1,8,7,2,0.00312209, 20,866| 2740
1,1,8,7,2,0.0185089, 3087,11502| 65804
0,1,9,7,2,0.0031774, 20,866| 2740
1,1,9,7,2,0.0184364, 3087,11502| 65804
0,0,0,7,3,0.00490236, 37,1586| 5478
1,0,0,7,3,0.238827, 83863,43910| 365406
0,0,1,7,3,0.00385451, 37,1586| 5478
1,0,1,7,3,0.233818, 83863,43910| 365406
0,0,2,7,3,0.00384355, 37,1586| 5478
1,0,2,7,3,0.233754, 83863,43910| 365406
0,0,3,7,3,0.00388885, 37,1586| 5478
1,0,3,7,3,0.233015, 83863,43910| 365406
0,0,4,7,3,0.00385642, 37,1586| 5478
1,0,4,7,3,0.233402, 83863,43910| 365406
0,0,5,7,3,0.00381255, 37,1586| 5478
1,0,5,7,3,0.232885, 83863,43910| 365406
0,0,6,7,3,0.00380874, 37,1586| 5478
1,0,6,7,3,0.233456, 83863,43910| 365406
0,0,7,7,3,0.00379777, 37,1586| 5478
1,0,7,7,3,0.237542, 83863,43910| 365406
0,0,8,7,3,0.00383043, 37,1586| 5478
1,0,8,7,3,0.232345, 83863,43910| 365406
0,0,9,7,3,0.00383019, 37,1586| 5478
1,0,9,7,3,0.233349, 83863,43910| 365406
0,1,0,7,3,0.00570154, 127,2546| 9816
1,1,0,7,3,0.200774, 74434,40360| 329980
0,1,1,7,3,0.0049088, 127,2546| 9816
1,1,1,7,3,0.27867, 74434,40360| 329980
0,1,2,7,3,0.00491309, 127,2546| 9816
1,1,2,7,3,0.204087, 74434,40360| 329980
0,1,3,7,3,0.00494576, 127,2546| 9816
1,1,3,7,3,0.20162, 74434,40360| 329980
0,1,4,7,3,0.00494838, 127,2546| 9816
1,1,4,7,3,0.199769, 74434,40360| 329980
0,1,5,7,3,0.0048821, 127,2546| 9816
1,1,5,7,3,0.202503, 74434,40360| 329980
0,1,6,7,3,0.00488544, 127,2546| 9816
1,1,6,7,3,0.199123, 74434,40360| 329980
0,1,7,7,3,0.00487828, 127,2546| 9816
1,1,7,7,3,0.199019, 74434,40360| 329980
0,1,8,7,3,0.00490856, 127,2546| 9816
1,1,8,7,3,0.199539, 74434,40360| 329980
0,1,9,7,3,0.00488949, 127,2546| 9816
1,1,9,7,3,0.199525, 74434,40360| 329980
0,0,0,7,4,0.00761867, 281,4148| 17804
1,0,0,7,4,1.50737, 439120,77690| 795342
0,0,1,7,4,0.00660133, 281,4148| 17804
1,0,1,7,4,1.49096, 439120,77690| 795342
0,0,2,7,4,0.00659871, 281,4148| 17804
1,0,2,7,4,1.50111, 439120,77690| 795342
0,0,3,7,4,0.00662804, 281,4148| 17804
1,0,3,7,4,1.49238, 439120,77690| 795342
0,0,4,7,4,0.00653648, 281,4148| 17804
1,0,4,7,4,1.55921, 439120,77690| 795342
0,0,5,7,4,0.00653553, 281,4148| 17804
1,0,5,7,4,1.5048, 439120,77690| 795342
0,0,6,7,4,0.00653434, 281,4148| 17804
1,0,6,7,4,1.4986, 439120,77690| 795342
0,0,7,7,4,0.00658202, 281,4148| 17804
1,0,7,7,4,1.49254, 439120,77690| 795342
0,0,8,7,4,0.00658226, 281,4148| 17804
1,0,8,7,4,1.49121, 439120,77690| 795342
0,0,9,7,4,0.0066123, 281,4148| 17804
1,0,9,7,4,1.50178, 439120,77690| 795342
0,1,0,7,4,0.00950003, 841,6016| 28874
1,1,0,7,4,1.59506, 449287,81824| 844274
0,1,1,7,4,0.00901151, 841,6016| 28874
1,1,1,7,4,1.53353, 449287,81824| 844274
0,1,2,7,4,0.00902724, 841,6016| 28874
1,1,2,7,4,1.52595, 449287,81824| 844274
0,1,3,7,4,0.00908422, 841,6016| 28874
1,1,3,7,4,1.52913, 449287,81824| 844274
0,1,4,7,4,0.00894499, 841,6016| 28874
1,1,4,7,4,1.51483, 449287,81824| 844274
0,1,5,7,4,0.00894403, 841,6016| 28874
1,1,5,7,4,1.53297, 449287,81824| 844274
0,1,6,7,4,0.00898719, 841,6016| 28874
1,1,6,7,4,1.52289, 449287,81824| 844274
0,1,7,7,4,0.00889373, 841,6016| 28874
1,1,7,7,4,1.57513, 449287,81824| 844274
0,1,8,7,4,0.0089488, 841,6016| 28874
1,1,8,7,4,1.52939, 449287,81824| 844274
0,1,9,7,4,0.00892997, 841,6016| 28874
1,1,9,7,4,1.52708, 449287,81824| 844274
0,0,0,7,5,0.0141191, 1639,8518| 43960
1,0,0,7,5,8.60127, 1641764,134302| 1634638
0,0,1,7,5,0.0150032, 1639,8518| 43960
1,0,1,7,5,8.61493, 1641764,134302| 1634638
0,0,2,7,5,0.0140176, 1639,8518| 43960
1,0,2,7,5,8.5546, 1641764,134302| 1634638
0,0,3,7,5,0.0139263, 1639,8518| 43960
1,0,3,7,5,8.67091, 1641764,134302| 1634638
0,0,4,7,5,0.01441, 1639,8518| 43960
1,0,4,7,5,8.75718, 1641764,134302| 1634638
0,0,5,7,5,0.0131481, 1639,8518| 43960
1,0,5,7,5,8.60693, 1641764,134302| 1634638
0,0,6,7,5,0.0140622, 1639,8518| 43960
1,0,6,7,5,8.57298, 1641764,134302| 1634638
0,0,7,7,5,0.0141342, 1639,8518| 43960
1,0,7,7,5,8.56597, 1641764,134302| 1634638
0,0,8,7,5,0.0131485, 1639,8518| 43960
1,0,8,7,5,8.56283, 1641764,134302| 1634638
0,0,9,7,5,0.0138943, 1639,8518| 43960
1,0,9,7,5,8.57939, 1641764,134302| 1634638
0,1,0,7,5,0.019877, 3245,11018| 61358
1,1,0,7,5,11.3457, 2144533,148820| 1886576
0,1,1,7,5,0.0179441, 3245,11018| 61358
1,1,1,7,5,11.3946, 2144533,148820| 1886576
0,1,2,7,5,0.0193629, 3245,11018| 61358
1,1,2,7,5,11.3476, 2144533,148820| 1886576
0,1,3,7,5,0.0192053, 3245,11018| 61358
1,1,3,7,5,11.3593, 2144533,148820| 1886576
0,1,4,7,5,0.0180883, 3245,11018| 61358
1,1,4,7,5,11.4182, 2144533,148820| 1886576
0,1,5,7,5,0.0181551, 3245,11018| 61358
1,1,5,7,5,11.352, 2144533,148820| 1886576
0,1,6,7,5,0.0179014, 3245,11018| 61358
1,1,6,7,5,11.3517, 2144533,148820| 1886576
0,1,7,7,5,0.0189703, 3245,11018| 61358
1,1,7,7,5,11.3506, 2144533,148820| 1886576
0,1,8,7,5,0.0180981, 3245,11018| 61358
1,1,8,7,5,11.3657, 2144533,148820| 1886576
0,1,9,7,5,0.0180275, 3245,11018| 61358
1,1,9,7,5,11.3392, 2144533,148820| 1886576
0,0,0,7,6,0.0273132, 5608,14178| 84394
1,0,0,7,6,35.252, 6017290,229382| 3316982
0,0,1,7,6,0.0276825, 5608,14178| 84394
1,0,1,7,6,35.2195, 6017290,229382| 3316982
0,0,2,7,6,0.0249307, 5608,14178| 84394
1,0,2,7,6,35.1903, 6017290,229382| 3316982
0,0,3,7,6,0.0250194, 5608,14178| 84394
1,0,3,7,6,35.2289, 6017290,229382| 3316982
0,0,4,7,6,0.0252252, 5608,14178| 84394
1,0,4,7,6,35.2167, 6017290,229382| 3316982
0,0,5,7,6,0.0272303, 5608,14178| 84394
1,0,5,7,6,35.2725, 6017290,229382| 3316982
0,0,6,7,6,0.0273867, 5608,14178| 84394
1,0,6,7,6,35.2224, 6017290,229382| 3316982
0,0,7,7,6,0.0250535, 5608,14178| 84394
1,0,7,7,6,35.229, 6017290,229382| 3316982
0,0,8,7,6,0.025075, 5608,14178| 84394
1,0,8,7,6,35.2457, 6017290,229382| 3316982
0,0,9,7,6,0.0271981, 5608,14178| 84394
1,0,9,7,6,35.262, 6017290,229382| 3316982
0,1,0,7,6,0.0369587, 9900,17872| 113784
1,1,0,7,6,30.5156, 5454026,220338| 3149020
0,1,1,7,6,0.0362859, 9900,17872| 113784
1,1,1,7,6,30.4877, 5454026,220338| 3149020
0,1,2,7,6,0.0382841, 9900,17872| 113784
1,1,2,7,6,30.5319, 5454026,220338| 3149020
0,1,3,7,6,0.0382278, 9900,17872| 113784
1,1,3,7,6,30.5422, 5454026,220338| 3149020
0,1,4,7,6,0.036166, 9900,17872| 113784
1,1,4,7,6,30.5612, 5454026,220338| 3149020
0,1,5,7,6,0.0362692, 9900,17872| 113784
1,1,5,7,6,30.5818, 5454026,220338| 3149020
0,1,6,7,6,0.036288, 9900,17872| 113784
1,1,6,7,6,30.5678, 5454026,220338| 3149020
0,1,7,7,6,0.036165, 9900,17872| 113784
1,1,7,7,6,30.5409, 5454026,220338| 3149020
0,1,8,7,6,0.0361133, 9900,17872| 113784
1,1,8,7,6,30.5156, 5454026,220338| 3149020
0,1,9,7,6,0.036202, 9900,17872| 113784
1,1,9,7,6,30.5365, 5454026,220338| 3149020
0,0,0,7,7,0.0515497, 14196,21434| 142664
1,0,0,7,7,82.5322, 14153643,329392| 5346246
0,0,1,7,7,0.0495074, 14196,21434| 142664
1,0,1,7,7,82.5005, 14153643,329392| 5346246
0,0,2,7,7,0.0484715, 14196,21434| 142664
1,0,2,7,7,82.5108, 14153643,329392| 5346246
0,0,3,7,7,0.0497117, 14196,21434| 142664
1,0,3,7,7,85.736, 14153643,329392| 5346246
0,0,4,7,7,0.0487113, 14196,21434| 142664
1,0,4,7,7,82.4967, 14153643,329392| 5346246
0,0,5,7,7,0.0499225, 14196,21434| 142664
1,0,5,7,7,82.6126, 14153643,329392| 5346246
0,0,6,7,7,0.0485609, 14196,21434| 142664
1,0,6,7,7,82.5338, 14153643,329392| 5346246
0,0,7,7,7,0.0498593, 14196,21434| 142664
1,0,7,7,7,82.5053, 14153643,329392| 5346246
0,0,8,7,7,0.048511, 14196,21434| 142664
1,0,8,7,7,82.5221, 14153643,329392| 5346246
0,0,9,7,7,0.0495105, 14196,21434| 142664
1,0,9,7,7,82.4876, 14153643,329392| 5346246
0,1,0,7,7,0.0824816, 27257,27720| 199680
1,1,0,7,7,83.7949, 14451257,332184| 5402138
0,1,1,7,7,0.0837791, 27257,27720| 199680
1,1,1,7,7,83.6826, 14451257,332184| 5402138
0,1,2,7,7,0.081902, 27257,27720| 199680
1,1,2,7,7,83.7354, 14451257,332184| 5402138
0,1,3,7,7,0.0833738, 27257,27720| 199680
1,1,3,7,7,83.725, 14451257,332184| 5402138
0,1,4,7,7,0.0817702, 27257,27720| 199680
1,1,4,7,7,83.6634, 14451257,332184| 5402138
0,1,5,7,7,0.0825729, 27257,27720| 199680
1,1,5,7,7,83.6434, 14451257,332184| 5402138
0,1,6,7,7,0.0813696, 27257,27720| 199680
1,1,6,7,7,83.7671, 14451257,332184| 5402138
0,1,7,7,7,0.0830207, 27257,27720| 199680
1,1,7,7,7,83.7018, 14451257,332184| 5402138
0,1,8,7,7,0.0822163, 27257,27720| 199680
1,1,8,7,7,83.9679, 14451257,332184| 5402138
0,1,9,7,7,0.0829992, 27257,27720| 199680
1,1,9,7,7,83.6293, 14451257,332184| 5402138
0,0,0,7,8,0.136796, 46484,34956| 269114
1,0,0,7,8,216.701, 35380276,490486| 8993244
0,0,1,7,8,0.132141, 46484,34956| 269114
1,0,1,7,8,216.489, 35380276,490486| 8993244
0,0,2,7,8,0.130792, 46484,34956| 269114
1,0,2,7,8,216.543, 35380276,490486| 8993244
0,0,3,7,8,0.131049, 46484,34956| 269114
1,0,3,7,8,216.316, 35380276,490486| 8993244
0,0,4,7,8,0.131144, 46484,34956| 269114
1,0,4,7,8,216.875, 35380276,490486| 8993244
0,0,5,7,8,0.13219, 46484,34956| 269114
1,0,5,7,8,216.458, 35380276,490486| 8993244
0,0,6,7,8,0.131169, 46484,34956| 269114
1,0,6,7,8,216.62, 35380276,490486| 8993244
0,0,7,7,8,0.130696, 46484,34956| 269114
1,0,7,7,8,216.732, 35380276,490486| 8993244
0,0,8,7,8,0.131249, 46484,34956| 269114
1,0,8,7,8,216.636, 35380276,490486| 8993244
0,0,9,7,8,0.130674, 46484,34956| 269114
1,0,9,7,8,216.411, 35380276,490486| 8993244
0,1,0,7,8,0.176272, 66485,40782| 328470
1,1,0,7,8,219.21, 34805642,485440| 8875936
0,1,1,7,8,0.177762, 66485,40782| 328470
1,1,1,7,8,219.073, 34805642,485440| 8875936
0,1,2,7,8,0.181087, 66485,40782| 328470
