graph_id,run,k,join,runtime_ms,cycles,paths
8,9,10,2,0.0836823, 3227,109558
9,9,10,2,0.0650332, 2652,105774
0,0,10,3,0.606337, 1973,11242| 43848
1,0,10,3,0.97086, 2513,11910| 47374
2,0,10,3,0.617323, 2704,12106| 48310
3,0,10,3,1.27428, 3133,12222| 49056
4,0,10,3,0.812698, 1624,11044| 42390
5,0,10,3,0.986891, 2174,11572| 45302
6,0,10,3,0.816981, 2332,12124| 47870
7,0,10,3,0.785968, 2103,11102| 43186
8,0,10,3,0.770672, 3227,11906| 48134
9,0,10,3,0.836416, 2652,11884| 47470
0,1,10,3,0.909576, 1973,11242| 43848
1,1,10,3,1.12676, 2513,11910| 47374
2,1,10,3,0.892661, 2704,12106| 48310
3,1,10,3,0.963769, 3133,12222| 49056
4,1,10,3,0.654498, 1624,11044| 42390
5,1,10,3,0.598703, 2174,11572| 45302
6,1,10,3,1.23377, 2332,12124| 47870
7,1,10,3,0.865658, 2103,11102| 43186
8,1,10,3,1.01996, 3227,11906| 48134
9,1,10,3,0.731232, 2652,11884| 47470
0,2,10,3,0.803031, 1973,11242| 43848
1,2,10,3,0.75348, 2513,11910| 47374
2,2,10,3,0.888919, 2704,12106| 48310
3,2,10,3,1.08491, 3133,12222| 49056
4,2,10,3,1.00551, 1624,11044| 42390
5,2,10,3,0.772393, 2174,11572| 45302
6,2,10,3,0.931165, 2332,12124| 47870
7,2,10,3,0.701894, 2103,11102| 43186
8,2,10,3,0.636083, 3227,11906| 48134
9,2,10,3,1.22005, 2652,11884| 47470
0,3,10,3,0.982867, 1973,11242| 43848
1,3,10,3,1.01986, 2513,11910| 47374
2,3,10,3,0.689561, 2704,12106| 48310
3,3,10,3,1.07446, 3133,12222| 49056
4,3,10,3,0.549996, 1624,11044| 42390
5,3,10,3,0.803016, 2174,11572| 45302
6,3,10,3,1.12186, 2332,12124| 47870
7,3,10,3,0.934341, 2103,11102| 43186
8,3,10,3,0.869365, 3227,11906| 48134
9,3,10,3,0.878783, 2652,11884| 47470
0,4,10,3,0.80671, 1973,11242| 43848
1,4,10,3,0.608322, 2513,11910| 47374
2,4,10,3,1.21696, 2704,12106| 48310
3,4,10,3,1.19361, 3133,12222| 49056
4,4,10,3,0.868665, 1624,11044| 42390
5,4,10,3,0.651611, 2174,11572| 45302
6,4,10,3,1.01897, 2332,12124| 47870
7,4,10,3,0.634795, 2103,11102| 43186
8,4,10,3,0.809115, 3227,11906| 48134
9,4,10,3,1.27449, 2652,11884| 47470
0,5,10,3,0.996681, 1973,11242| 43848
1,5,10,3,0.731937, 2513,11910| 47374
2,5,10,3,1.03361, 2704,12106| 48310
3,5,10,3,0.773045, 3133,12222| 49056
4,5,10,3,0.653767, 1624,11044| 42390
5,5,10,3,0.96623, 2174,11572| 45302
6,5,10,3,1.10609, 2332,12124| 47870
7,5,10,3,0.820884, 2103,11102| 43186
8,5,10,3,0.820836, 3227,11906| 48134
9,5,10,3,1.00778, 2652,11884| 47470
0,6,10,3,0.623119, 1973,11242| 43848
1,6,10,3,0.799765, 2513,11910| 47374
2,6,10,3,1.04802, 2704,12106| 48310
3,6,10,3,1.31434, 3133,12222| 49056
4,6,10,3,0.657544, 1624,11044| 42390
5,6,10,3,0.666539, 2174,11572| 45302
6,6,10,3,1.13117, 2332,12124| 47870
7,6,10,3,0.544807, 2103,11102| 43186
8,6,10,3,1.14946, 3227,11906| 48134
9,6,10,3,1.15811, 2652,11884| 47470
0,7,10,3,0.917434, 1973,11242| 43848
1,7,10,3,0.754244, 2513,11910| 47374
2,7,10,3,1.06829, 2704,12106| 48310
3,7,10,3,0.780734, 3133,12222| 49056
4,7,10,3,0.72891, 1624,11044| 42390
5,7,10,3,0.964996, 2174,11572| 45302
6,7,10,3,1.14483, 2332,12124| 47870
7,7,10,3,0.762377, 2103,11102| 43186
8,7,10,3,0.661131, 3227,11906| 48134
9,7,10,3,1.20212, 2652,11884| 47470
0,8,10,3,0.579154, 1973,11242| 43848
1,8,10,3,0.989329, 2513,11910| 47374
2,8,10,3,1.08551, 2704,12106| 48310
3,8,10,3,1.21079, 3133,12222| 49056
4,8,10,3,0.668752, 1624,11044| 42390
5,8,10,3,0.915868, 2174,11572| 45302
6,8,10,3,0.804836, 2332,12124| 47870
7,8,10,3,0.542878, 2103,11102| 43186
8,8,10,3,1.14381, 3227,11906| 48134
9,8,10,3,1.13249, 2652,11884| 47470
0,9,10,3,0.783037, 1973,11242| 43848
1,9,10,3,0.761821, 2513,11910| 47374
2,9,10,3,1.09157, 2704,12106| 48310
3,9,10,3,0.80224, 3133,12222| 49056
4,9,10,3,0.699517, 1624,11044| 42390
5,9,10,3,1.07214, 2174,11572| 45302
6,9,10,3,1.15469, 2332,12124| 47870
7,9,10,3,0.768576, 2103,11102| 43186
8,9,10,3,0.738104, 3227,11906| 48134
9,9,10,3,0.601103, 2652,11884| 47470
0,0,10,4,2.11813, 1973,3876| 15118
1,0,10,4,3.15951, 2513,3992| 15902
2,0,10,4,3.54444, 2704,4006| 16112
3,0,10,4,4.93331, 3133,4036| 16258
4,0,10,4,3.91612, 1624,3858| 14902
5,0,10,4,3.55665, 2174,3932| 15504
6,0,10,4,4.56208, 2332,4062| 16186
7,0,10,4,4.04275, 2103,3856| 14958
8,0,10,4,4.25343, 3227,3954| 15860
9,0,10,4,3.869, 2652,3954| 15838
0,1,10,4,4.38229, 1973,3876| 15118
1,1,10,4,4.71904, 2513,3992| 15902
2,1,10,4,3.83932, 2704,4006| 16112
3,1,10,4,4.63189, 3133,4036| 16258
4,1,10,4,4.17652, 1624,3858| 14902
5,1,10,4,4.11108, 2174,3932| 15504
6,1,10,4,3.94331, 2332,4062| 16186
7,1,10,4,4.03997, 2103,3856| 14958
8,1,10,4,4.86353, 3227,3954| 15860
9,1,10,4,3.75305, 2652,3954| 15838
0,2,10,4,4.33932, 1973,3876| 15118
1,2,10,4,4.59748, 2513,3992| 15902
2,2,10,4,3.88331, 2704,4006| 16112
3,2,10,4,4.05751, 3133,4036| 16258
4,2,10,4,2.29403, 1624,3858| 14902
5,2,10,4,3.64766, 2174,3932| 15504
6,2,10,4,3.82588, 2332,4062| 16186
7,2,10,4,3.73181, 2103,3856| 14958
8,2,10,4,4.41694, 3227,3954| 15860
9,2,10,4,3.74783, 2652,3954| 15838
0,3,10,4,3.85462, 1973,3876| 15118
1,3,10,4,4.2781, 2513,3992| 15902
2,3,10,4,4.352, 2704,4006| 16112
3,3,10,4,3.93646, 3133,4036| 16258
4,3,10,4,3.85131, 1624,3858| 14902
5,3,10,4,4.27423, 2174,3932| 15504
6,3,10,4,3.68969, 2332,4062| 16186
7,3,10,4,3.90095, 2103,3856| 14958
8,3,10,4,4.61818, 3227,3954| 15860
9,3,10,4,3.81174, 2652,3954| 15838
0,4,10,4,4.33507, 1973,3876| 15118
1,4,10,4,4.29052, 2513,3992| 15902
2,4,10,4,3.72936, 2704,4006| 16112
3,4,10,4,4.78513, 3133,4036| 16258
4,4,10,4,3.8972, 1624,3858| 14902
5,4,10,4,3.37433, 2174,3932| 15504
6,4,10,4,4.76026, 2332,4062| 16186
7,4,10,4,3.74305, 2103,3856| 14958
8,4,10,4,3.57408, 3227,3954| 15860
9,4,10,4,4.78254, 2652,3954| 15838
0,5,10,4,3.92031, 1973,3876| 15118
1,5,10,4,2.67853, 2513,3992| 15902
2,5,10,4,2.5893, 2704,4006| 16112
3,5,10,4,4.8225, 3133,4036| 16258
4,5,10,4,3.97761, 1624,3858| 14902
5,5,10,4,3.47961, 2174,3932| 15504
6,5,10,4,4.23315, 2332,4062| 16186
7,5,10,4,3.94077, 2103,3856| 14958
8,5,10,4,4.24231, 3227,3954| 15860
9,5,10,4,3.81611, 2652,3954| 15838
0,6,10,4,4.30939, 1973,3876| 15118
1,6,10,4,4.4457, 2513,3992| 15902
2,6,10,4,3.80601, 2704,4006| 16112
3,6,10,4,4.63131, 3133,4036| 16258
4,6,10,4,4.08592, 1624,3858| 14902
5,6,10,4,3.68152, 2174,3932| 15504
6,6,10,4,4.52867, 2332,4062| 16186
7,6,10,4,3.90143, 2103,3856| 14958
8,6,10,4,4.3667, 3227,3954| 15860
9,6,10,4,3.91602, 2652,3954| 15838
0,7,10,4,4.19355, 1973,3876| 15118
1,7,10,4,4.53705, 2513,3992| 15902
2,7,10,4,3.76164, 2704,4006| 16112
3,7,10,4,5.17038, 3133,4036| 16258
4,7,10,4,3.70875, 1624,3858| 14902
5,7,10,4,3.49879, 2174,3932| 15504
6,7,10,4,4.78302, 2332,4062| 16186
7,7,10,4,3.87996, 2103,3856| 14958
8,7,10,4,2.84503, 3227,3954| 15860
9,7,10,4,2.60251, 2652,3954| 15838
0,8,10,4,3.90232, 1973,3876| 15118
1,8,10,4,4.6254, 2513,3992| 15902
2,8,10,4,3.82783, 2704,4006| 16112
3,8,10,4,4.51476, 3133,4036| 16258
4,8,10,4,4.12076, 1624,3858| 14902
5,8,10,4,4.08784, 2174,3932| 15504
6,8,10,4,4.01855, 2332,4062| 16186
7,8,10,4,4.16432, 2103,3856| 14958
8,8,10,4,4.61931, 3227,3954| 15860
9,8,10,4,3.90758, 2652,3954| 15838
0,9,10,4,3.96187, 1973,3876| 15118
1,9,10,4,4.49671, 2513,3992| 15902
2,9,10,4,4.62684, 2704,4006| 16112
3,9,10,4,4.07238, 3133,4036| 16258
4,9,10,4,4.07672, 1624,3858| 14902
5,9,10,4,4.28022, 2174,3932| 15504
6,9,10,4,4.25567, 2332,4062| 16186
7,9,10,4,3.96815, 2103,3856| 14958
8,9,10,4,4.60832, 3227,3954| 15860
9,9,10,4,4.07989, 2652,3954| 15838
0,0,11,2,0.195242, 5066,93866| 363362
1,0,11,2,0.212411, 6747,104952| 414580
2,0,11,2,0.245462, 6980,107534| 425206
3,0,11,2,0.252333, 8307,110834| 443124
4,0,11,2,0.167558, 4051,88532| 337732
5,0,11,2,0.250122, 5488,97492| 378158
6,0,11,2,0.261738, 6072,104554| 408660
7,0,11,2,0.220627, 5058,92682| 359044
8,0,11,2,0.362123, 8193,109558| 439406
9,0,11,2,0.214058, 7074,105774| 418332
0,1,11,2,0.418, 5066,93866| 363362
1,1,11,2,0.417962, 6747,104952| 414580
2,1,11,2,0.322875, 6980,107534| 425206
3,1,11,2,0.233356, 8307,110834| 443124
4,1,11,2,0.262408, 4051,88532| 337732
5,1,11,2,0.202217, 5488,97492| 378158
6,1,11,2,0.286366, 6072,104554| 408660
7,1,11,2,0.209363, 5058,92682| 359044
8,1,11,2,0.293065, 8193,109558| 439406
9,1,11,2,0.234941, 7074,105774| 418332
0,2,11,2,0.246305, 5066,93866| 363362
1,2,11,2,0.256712, 6747,104952| 414580
2,2,11,2,0.261638, 6980,107534| 425206
3,2,11,2,0.278164, 8307,110834| 443124
4,2,11,2,0.220702, 4051,88532| 337732
5,2,11,2,0.211125, 5488,97492| 378158
6,2,11,2,0.273269, 6072,104554| 408660
7,2,11,2,0.227687, 5058,92682| 359044
8,2,11,2,0.291705, 8193,109558| 439406
9,2,11,2,0.280282, 7074,105774| 418332
0,3,11,2,0.205064, 5066,93866| 363362
1,3,11,2,0.36697, 6747,104952| 414580
2,3,11,2,0.502673, 6980,107534| 425206
3,3,11,2,0.277277, 8307,110834| 443124
4,3,11,2,0.23027, 4051,88532| 337732
5,3,11,2,0.201145, 5488,97492| 378158
6,3,11,2,0.267083, 6072,104554| 408660
7,3,11,2,0.236213, 5058,92682| 359044
8,3,11,2,0.248538, 8193,109558| 439406
9,3,11,2,0.269956, 7074,105774| 418332
0,4,11,2,0.231383, 5066,93866| 363362
1,4,11,2,0.210826, 6747,104952| 414580
2,4,11,2,0.266171, 6980,107534| 425206
3,4,11,2,0.279292, 8307,110834| 443124
4,4,11,2,0.191406, 4051,88532| 337732
5,4,11,2,0.242022, 5488,97492| 378158
6,4,11,2,0.264504, 6072,104554| 408660
7,4,11,2,0.183924, 5058,92682| 359044
8,4,11,2,0.275218, 8193,109558| 439406
9,4,11,2,0.261757, 7074,105774| 418332
0,5,11,2,0.231859, 5066,93866| 363362
1,5,11,2,0.30218, 6747,104952| 414580
2,5,11,2,0.257377, 6980,107534| 425206
3,5,11,2,0.515373, 8307,110834| 443124
4,5,11,2,0.32173, 4051,88532| 337732
5,5,11,2,0.244923, 5488,97492| 378158
6,5,11,2,0.25817, 6072,104554| 408660
7,5,11,2,0.244522, 5058,92682| 359044
8,5,11,2,0.239133, 8193,109558| 439406
9,5,11,2,0.283487, 7074,105774| 418332
0,6,11,2,0.200517, 5066,93866| 363362
1,6,11,2,0.272477, 6747,104952| 414580
2,6,11,2,0.27348, 6980,107534| 425206
3,6,11,2,0.284347, 8307,110834| 443124
4,6,11,2,0.20921, 4051,88532| 337732
5,6,11,2,0.231693, 5488,97492| 378158
6,6,11,2,0.234269, 6072,104554| 408660
7,6,11,2,0.230609, 5058,92682| 359044
8,6,11,2,0.268856, 8193,109558| 439406
9,6,11,2,0.280222, 7074,105774| 418332
0,7,11,2,0.210405, 5066,93866| 363362
1,7,11,2,0.294309, 6747,104952| 414580
2,7,11,2,0.216197, 6980,107534| 425206
3,7,11,2,0.323452, 8307,110834| 443124
4,7,11,2,0.196781, 4051,88532| 337732
5,7,11,2,0.29903, 5488,97492| 378158
6,7,11,2,0.203855, 6072,104554| 408660
7,7,11,2,0.191265, 5058,92682| 359044
8,7,11,2,0.234427, 8193,109558| 439406
9,7,11,2,0.216247, 7074,105774| 418332
0,8,11,2,0.18483, 5066,93866| 363362
1,8,11,2,0.228599, 6747,104952| 414580
2,8,11,2,0.236965, 6980,107534| 425206
3,8,11,2,0.300199, 8307,110834| 443124
4,8,11,2,0.308642, 4051,88532| 337732
5,8,11,2,0.196133, 5488,97492| 378158
6,8,11,2,0.21636, 6072,104554| 408660
7,8,11,2,0.268278, 5058,92682| 359044
8,8,11,2,0.22352, 8193,109558| 439406
9,8,11,2,0.224694, 7074,105774| 418332
0,9,11,2,0.184058, 5066,93866| 363362
1,9,11,2,0.253777, 6747,104952| 414580
2,9,11,2,0.306831, 6980,107534| 425206
3,9,11,2,0.351085, 8307,110834| 443124
4,9,11,2,0.271711, 4051,88532| 337732
5,9,11,2,0.306281, 5488,97492| 378158
6,9,11,2,0.299011, 6072,104554| 408660
7,9,11,2,0.287757, 5058,92682| 359044
8,9,11,2,0.35253, 8193,109558| 439406
9,9,11,2,0.332796, 7074,105774| 418332
0,0,11,3,1.8344, 5066,11242| 43848
1,0,11,3,2.27972, 6747,11910| 47374
2,0,11,3,2.63043, 6980,12106| 48310
3,0,11,3,2.30317, 8307,12222| 49056
4,0,11,3,2.72424, 4051,11044| 42390
5,0,11,3,1.92012, 5488,11572| 45302
6,0,11,3,2.73101, 6072,12124| 47870
7,0,11,3,1.91281, 5058,11102| 43186
8,0,11,3,2.29418, 8193,11906| 48134
9,0,11,3,2.923, 7074,11884| 47470
0,1,11,3,1.84283, 5066,11242| 43848
1,1,11,3,3.00732, 6747,11910| 47374
2,1,11,3,2.31494, 6980,12106| 48310
3,1,11,3,2.52482, 8307,12222| 49056
4,1,11,3,2.31277, 4051,11044| 42390
5,1,11,3,1.91555, 5488,11572| 45302
6,1,11,3,3.13042, 6072,12124| 47870
7,1,11,3,1.83707, 5058,11102| 43186
8,1,11,3,2.38086, 8193,11906| 48134
9,1,11,3,2.53499, 7074,11884| 47470
0,2,11,3,1.91039, 5066,11242| 43848
1,2,11,3,3.14248, 6747,11910| 47374
2,2,11,3,2.28964, 6980,12106| 48310
3,2,11,3,2.85885, 8307,12222| 49056
4,2,11,3,1.81992, 4051,11044| 42390
5,2,11,3,2.11393, 5488,11572| 45302
6,2,11,3,3.1386, 6072,12124| 47870
7,2,11,3,1.89602, 5058,11102| 43186
8,2,11,3,2.47853, 8193,11906| 48134
9,2,11,3,2.42264, 7074,11884| 47470
0,3,11,3,2.06755, 5066,11242| 43848
1,3,11,3,3.15567, 6747,11910| 47374
2,3,11,3,2.25535, 6980,12106| 48310
3,3,11,3,3.13895, 8307,12222| 49056
4,3,11,3,1.94609, 4051,11044| 42390
5,3,11,3,2.21306, 5488,11572| 45302
6,3,11,3,2.87724, 6072,12124| 47870
7,3,11,3,1.95761, 5058,11102| 43186
8,3,11,3,2.92769, 8193,11906| 48134
9,3,11,3,2.49829, 7074,11884| 47470
0,4,11,3,2.02043, 5066,11242| 43848
1,4,11,3,2.71249, 6747,11910| 47374
2,4,11,3,1.67751, 6980,12106| 48310
3,4,11,3,1.66989, 8307,12222| 49056
4,4,11,3,1.29444, 4051,11044| 42390
5,4,11,3,2.4197, 5488,11572| 45302
6,4,11,3,2.20838, 6072,12124| 47870
7,4,11,3,1.98672, 5058,11102| 43186
8,4,11,3,2.79573, 8193,11906| 48134
9,4,11,3,2.08968, 7074,11884| 47470
0,5,11,3,2.79579, 5066,11242| 43848
1,5,11,3,2.09712, 6747,11910| 47374
2,5,11,3,2.61792, 6980,12106| 48310
3,5,11,3,2.67622, 8307,12222| 49056
4,5,11,3,1.88275, 4051,11044| 42390
5,5,11,3,2.50568, 5488,11572| 45302
6,5,11,3,2.12677, 6072,12124| 47870
7,5,11,3,2.43223, 5058,11102| 43186
8,5,11,3,2.43653, 8193,11906| 48134
9,5,11,3,2.39957, 7074,11884| 47470
0,6,11,3,2.44009, 5066,11242| 43848
1,6,11,3,2.12405, 6747,11910| 47374
2,6,11,3,3.11241, 6980,12106| 48310
3,6,11,3,2.37618, 8307,12222| 49056
4,6,11,3,2.06069, 4051,11044| 42390
5,6,11,3,2.53001, 5488,11572| 45302
6,6,11,3,2.08531, 6072,12124| 47870
7,6,11,3,2.75531, 5058,11102| 43186
8,6,11,3,2.44534, 8193,11906| 48134
9,6,11,3,2.54201, 7074,11884| 47470
0,7,11,3,2.20772, 5066,11242| 43848
1,7,11,3,2.22327, 6747,11910| 47374
2,7,11,3,3.24458, 6980,12106| 48310
3,7,11,3,2.22923, 8307,12222| 49056
4,7,11,3,2.26894, 4051,11044| 42390
5,7,11,3,2.17442, 5488,11572| 45302
6,7,11,3,2.47435, 6072,12124| 47870
7,7,11,3,2.52204, 5058,11102| 43186
8,7,11,3,2.44102, 8193,11906| 48134
9,7,11,3,2.43265, 7074,11884| 47470
0,8,11,3,2.24847, 5066,11242| 43848
1,8,11,3,2.18127, 6747,11910| 47374
2,8,11,3,3.30626, 6980,12106| 48310
3,8,11,3,2.36761, 8307,12222| 49056
4,8,11,3,2.5234, 4051,11044| 42390
5,8,11,3,2.05733, 5488,11572| 45302
6,8,11,3,2.49821, 6072,12124| 47870
7,8,11,3,2.56325, 5058,11102| 43186
8,8,11,3,1.70101, 8193,11906| 48134
9,8,11,3,1.49863, 7074,11884| 47470
0,9,11,3,1.43123, 5066,11242| 43848
1,9,11,3,2.27637, 6747,11910| 47374
2,9,11,3,2.39745, 6980,12106| 48310
3,9,11,3,2.21819, 8307,12222| 49056
4,9,11,3,2.30656, 4051,11044| 42390
5,9,11,3,1.98361, 5488,11572| 45302
6,9,11,3,3.03692, 6072,12124| 47870
7,9,11,3,1.85248, 5058,11102| 43186
8,9,11,3,2.47939, 8193,11906| 48134
9,9,11,3,2.65921, 7074,11884| 47470
0,0,11,4,10.1052, 5066,3876| 15118
1,0,11,4,10.6275, 6747,3992| 15902
2,0,11,4,11.7315, 6980,4006| 16112
3,0,11,4,12.4612, 8307,4036| 16258
4,0,11,4,9.27505, 4051,3858| 14902
5,0,11,4,10.6172, 5488,3932| 15504
6,0,11,4,12.0376, 6072,4062| 16186
7,0,11,4,8.06238, 5058,3856| 14958
8,0,11,4,9.71265, 8193,3954| 15860
9,0,11,4,12.1969, 7074,3954| 15838
0,1,11,4,9.97358, 5066,3876| 15118
1,1,11,4,11.8557, 6747,3992| 15902
2,1,11,4,12.2293, 6980,4006| 16112
3,1,11,4,13.0596, 8307,4036| 16258
4,1,11,4,9.76541, 4051,3858| 14902
5,1,11,4,10.6263, 5488,3932| 15504
6,1,11,4,12.2839, 6072,4062| 16186
7,1,11,4,8.23642, 5058,3856| 14958
8,1,11,4,10.7681, 8193,3954| 15860
9,1,11,4,12.3865, 7074,3954| 15838
0,2,11,4,10.1488, 5066,3876| 15118
1,2,11,4,11.7666, 6747,3992| 15902
2,2,11,4,12.7859, 6980,4006| 16112
3,2,11,4,12.7988, 8307,4036| 16258
4,2,11,4,9.27305, 4051,3858| 14902
5,2,11,4,11.2255, 5488,3932| 15504
6,2,11,4,12.0658, 6072,4062| 16186
7,2,11,4,7.60289, 5058,3856| 14958
8,2,11,4,11.5923, 8193,3954| 15860
9,2,11,4,12.2892, 7074,3954| 15838
0,3,11,4,10.8299, 5066,3876| 15118
1,3,11,4,12.1062, 6747,3992| 15902
2,3,11,4,12.4883, 6980,4006| 16112
3,3,11,4,12.7342, 8307,4036| 16258
4,3,11,4,10.4093, 4051,3858| 14902
5,3,11,4,11.6312, 5488,3932| 15504
6,3,11,4,12.7564, 6072,4062| 16186
7,3,11,4,7.01341, 5058,3856| 14958
8,3,11,4,11.9326, 8193,3954| 15860
9,3,11,4,12.6787, 7074,3954| 15838
0,4,11,4,10.9563, 5066,3876| 15118
1,4,11,4,12.1657, 6747,3992| 15902
2,4,11,4,12.6675, 6980,4006| 16112
3,4,11,4,12.9835, 8307,4036| 16258
4,4,11,4,10.1272, 4051,3858| 14902
5,4,11,4,11.3842, 5488,3932| 15504
6,4,11,4,8.98731, 6072,4062| 16186
7,4,11,4,9.35921, 5058,3856| 14958
8,4,11,4,12.6156, 8193,3954| 15860
9,4,11,4,12.2974, 7074,3954| 15838
0,5,11,4,9.97595, 5066,3876| 15118
1,5,11,4,13.0469, 6747,3992| 15902
2,5,11,4,12.7991, 6980,4006| 16112
3,5,11,4,13.2774, 8307,4036| 16258
4,5,11,4,10.2417, 4051,3858| 14902
5,5,11,4,10.1598, 5488,3932| 15504
6,5,11,4,10.6864, 6072,4062| 16186
7,5,11,4,8.89525, 5058,3856| 14958
8,5,11,4,12.657, 8193,3954| 15860
9,5,11,4,12.3127, 7074,3954| 15838
0,6,11,4,10.0983, 5066,3876| 15118
1,6,11,4,12.036, 6747,3992| 15902
2,6,11,4,12.9018, 6980,4006| 16112
3,6,11,4,13.4596, 8307,4036| 16258
4,6,11,4,9.8398, 4051,3858| 14902
5,6,11,4,8.37031, 5488,3932| 15504
6,6,11,4,11.7799, 6072,4062| 16186
7,6,11,4,9.86129, 5058,3856| 14958
8,6,11,4,12.4119, 8193,3954| 15860
9,6,11,4,12.0823, 7074,3954| 15838
0,7,11,4,10.7692, 5066,3876| 15118
1,7,11,4,12.0171, 6747,3992| 15902
2,7,11,4,12.4229, 6980,4006| 16112
3,7,11,4,13.2666, 8307,4036| 16258
4,7,11,4,10.1226, 4051,3858| 14902
5,7,11,4,7.86603, 5488,3932| 15504
6,7,11,4,11.8317, 6072,4062| 16186
7,7,11,4,9.16969, 5058,3856| 14958
8,7,11,4,12.122, 8193,3954| 15860
9,7,11,4,12.4515, 7074,3954| 15838
0,8,11,4,9.97983, 5066,3876| 15118
1,8,11,4,11.9821, 6747,3992| 15902
2,8,11,4,12.2916, 6980,4006| 16112
3,8,11,4,13.4913, 8307,4036| 16258
4,8,11,4,9.58199, 4051,3858| 14902
5,8,11,4,7.80174, 5488,3932| 15504
6,8,11,4,12.1811, 6072,4062| 16186
7,8,11,4,9.55634, 5058,3856| 14958
8,8,11,4,11.8805, 8193,3954| 15860
9,8,11,4,12.2356, 7074,3954| 15838
0,9,11,4,10.1637, 5066,3876| 15118
1,9,11,4,12.4801, 6747,3992| 15902
2,9,11,4,12.3884, 6980,4006| 16112
3,9,11,4,13.1692, 8307,4036| 16258
4,9,11,4,8.5122, 4051,3858| 14902
5,9,11,4,8.94047, 5488,3932| 15504
6,9,11,4,12.456, 6072,4062| 16186
7,9,11,4,9.7316, 5058,3856| 14958
8,9,11,4,12.2889, 8193,3954| 15860
9,9,11,4,12.6826, 7074,3954| 15838
0,0,12,2,0.235612, 13248,269496
1,0,12,2,0.283228, 18245,309628
2,0,12,2,0.279008, 18805,317672
3,0,12,2,0.304301, 22607,332290
4,0,12,2,0.196115, 10309,249200
5,0,12,2,0.259776, 14005,280666
6,0,12,2,0.248521, 15936,304106
7,0,12,2,0.235491, 13111,266362
8,0,12,2,0.305914, 22332,329848
9,0,12,2,0.274135, 18871,312558
0,1,12,2,0.321837, 13248,269496
1,1,12,2,0.245647, 18245,309628
2,1,12,2,0.490213, 18805,317672
3,1,12,2,0.369206, 22607,332290
4,1,12,2,0.276742, 10309,249200
5,1,12,2,0.204964, 14005,280666
6,1,12,2,0.332743, 15936,304106
7,1,12,2,0.272758, 13111,266362
8,1,12,2,0.311958, 22332,329848
9,1,12,2,0.322732, 18871,312558
0,2,12,2,0.224053, 13248,269496
1,2,12,2,0.309325, 18245,309628
2,2,12,2,0.306127, 18805,317672
3,2,12,2,0.31917, 22607,332290
4,2,12,2,0.245565, 10309,249200
5,2,12,2,0.263542, 14005,280666
6,2,12,2,0.300495, 15936,304106
7,2,12,2,0.247344, 13111,266362
8,2,12,2,0.352179, 22332,329848
9,2,12,2,0.368322, 18871,312558
0,3,12,2,0.214033, 13248,269496
1,3,12,2,0.624143, 18245,309628
2,3,12,2,0.333106, 18805,317672
3,3,12,2,0.342349, 22607,332290
4,3,12,2,0.276851, 10309,249200
5,3,12,2,0.214736, 14005,280666
6,3,12,2,0.318828, 15936,304106
7,3,12,2,0.243093, 13111,266362
8,3,12,2,0.353692, 22332,329848
9,3,12,2,0.305716, 18871,312558
0,4,12,2,0.243858, 13248,269496
1,4,12,2,0.301943, 18245,309628
2,4,12,2,0.315114, 18805,317672
3,4,12,2,0.346514, 22607,332290
4,4,12,2,0.195483, 10309,249200
5,4,12,2,0.262436, 14005,280666
6,4,12,2,0.343347, 15936,304106
7,4,12,2,0.212454, 13111,266362
8,4,12,2,0.394533, 22332,329848
9,4,12,2,0.557529, 18871,312558
0,5,12,2,0.359934, 13248,269496
1,5,12,2,0.398822, 18245,309628
2,5,12,2,0.313859, 18805,317672
3,5,12,2,0.282086, 22607,332290
4,5,12,2,0.259218, 10309,249200
5,5,12,2,0.253836, 14005,280666
6,5,12,2,0.318115, 15936,304106
7,5,12,2,0.212338, 13111,266362
8,5,12,2,0.334913, 22332,329848
9,5,12,2,0.297138, 18871,312558
0,6,12,2,0.223406, 13248,269496
1,6,12,2,0.337061, 18245,309628
2,6,12,2,0.271982, 18805,317672
3,6,12,2,0.348016, 22607,332290
4,6,12,2,0.244006, 10309,249200
5,6,12,2,0.25359, 14005,280666
6,6,12,2,0.368016, 15936,304106
7,6,12,2,0.19702, 13111,266362
8,6,12,2,0.711901, 22332,329848
9,6,12,2,0.359832, 18871,312558
0,7,12,2,0.239818, 13248,269496
1,7,12,2,0.354095, 18245,309628
2,7,12,2,0.310447, 18805,317672
3,7,12,2,0.306369, 22607,332290
4,7,12,2,0.232919, 10309,249200
5,7,12,2,0.274078, 14005,280666
6,7,12,2,0.299545, 15936,304106
7,7,12,2,0.238693, 13111,266362
8,7,12,2,0.321715, 22332,329848
9,7,12,2,0.309113, 18871,312558
0,8,12,2,0.262701, 13248,269496
1,8,12,2,0.273284, 18245,309628
2,8,12,2,0.311165, 18805,317672
3,8,12,2,0.370543, 22607,332290
4,8,12,2,0.186574, 10309,249200
5,8,12,2,0.318802, 14005,280666
6,8,12,2,0.427217, 15936,304106
7,8,12,2,0.456992, 13111,266362
8,8,12,2,0.42591, 22332,329848
9,8,12,2,0.250589, 18871,312558
0,9,12,2,0.279871, 13248,269496
1,9,12,2,0.312281, 18245,309628
2,9,12,2,0.281331, 18805,317672
3,9,12,2,0.350049, 22607,332290
4,9,12,2,0.183271, 10309,249200
5,9,12,2,0.279042, 14005,280666
6,9,12,2,0.29385, 15936,304106
