config_id,graph_id,run,k,runtime_ms,cycles,paths
1,2,8,3,0.0114746, 2,2652| 10790
1,2,9,3,0.0107512, 2,2652| 10790
1,3,0,3,0.0116985, 2,2650| 10674
1,3,1,3,0.0109563, 2,2650| 10674
1,3,2,3,0.010597, 2,2650| 10674
1,3,3,3,0.00971007, 2,2650| 10674
1,3,4,3,0.0096705, 2,2650| 10674
1,3,5,3,0.00967383, 2,2650| 10674
1,3,6,3,0.00951314, 2,2650| 10674
1,3,7,3,0.00952864, 2,2650| 10674
1,3,8,3,0.00942516, 2,2650| 10674
1,3,9,3,0.00943971, 2,2650| 10674
1,4,0,3,0.0103741, 2,2658| 10454
1,4,1,3,0.00957227, 2,2658| 10454
1,4,2,3,0.00921464, 2,2658| 10454
1,4,3,3,0.00928783, 2,2658| 10454
1,4,4,3,0.00932288, 2,2658| 10454
1,4,5,3,0.00992537, 2,2658| 10454
1,4,6,3,0.0106909, 2,2658| 10454
1,4,7,3,0.0101779, 2,2658| 10454
1,4,8,3,0.00998616, 2,2658| 10454
1,4,9,3,0.00989318, 2,2658| 10454
1,5,0,3,0.0103583, 5,2662| 10624
1,5,1,3,0.00978565, 5,2662| 10624
1,5,2,3,0.00947666, 5,2662| 10624
1,5,3,3,0.00966382, 5,2662| 10624
1,5,4,3,0.00979662, 5,2662| 10624
1,5,5,3,0.00957727, 5,2662| 10624
1,5,6,3,0.00937438, 5,2662| 10624
1,5,7,3,0.0098772, 5,2662| 10624
1,5,8,3,0.0101297, 5,2662| 10624
1,5,9,3,0.0102029, 5,2662| 10624
1,6,0,3,0.0114055, 3,2672| 10708
1,6,1,3,0.0108435, 3,2672| 10708
1,6,2,3,0.0224147, 3,2672| 10708
1,6,3,3,0.00936818, 3,2672| 10708
1,6,4,3,0.0098772, 3,2672| 10708
1,6,5,3,0.00955176, 3,2672| 10708
1,6,6,3,0.0134394, 3,2672| 10708
1,6,7,3,0.00982022, 3,2672| 10708
1,6,8,3,0.0109222, 3,2672| 10708
1,6,9,3,0.0100005, 3,2672| 10708
1,7,0,3,0.0146146, 7,2678| 10522
1,7,1,3,0.00964284, 7,2678| 10522
1,7,2,3,0.00950694, 7,2678| 10522
1,7,3,3,0.00939894, 7,2678| 10522
1,7,4,3,0.00974846, 7,2678| 10522
1,7,5,3,0.00945306, 7,2678| 10522
1,7,6,3,0.00950503, 7,2678| 10522
1,7,7,3,0.00955582, 7,2678| 10522
1,7,8,3,0.00928235, 7,2678| 10522
1,7,9,3,0.00914359, 7,2678| 10522
1,8,0,3,0.0102198, 3,2656| 10622
1,8,1,3,0.0098145, 3,2656| 10622
1,8,2,3,0.0126534, 3,2656| 10622
1,8,3,3,0.0128467, 3,2656| 10622
1,8,4,3,0.0117171, 3,2656| 10622
1,8,5,3,0.0126457, 3,2656| 10622
1,8,6,3,0.0143778, 3,2656| 10622
1,8,7,3,0.0137975, 3,2656| 10622
1,8,8,3,0.0161326, 3,2656| 10622
1,8,9,3,0.0102046, 3,2656| 10622
1,9,0,3,0.010452, 7,2646| 10644
1,9,1,3,0.0104859, 7,2646| 10644
1,9,2,3,0.00981021, 7,2646| 10644
1,9,3,3,0.00954628, 7,2646| 10644
1,9,4,3,0.00954723, 7,2646| 10644
1,9,5,3,0.00992942, 7,2646| 10644
1,9,6,3,0.00934768, 7,2646| 10644
1,9,7,3,0.00929117, 7,2646| 10644
1,9,8,3,0.0093112, 7,2646| 10644
1,9,9,3,0.00989556, 7,2646| 10644
2,0,0,3,0.0160916, 9,3270| 14786
2,0,1,3,0.0141106, 9,3270| 14786
2,0,2,3,0.0130506, 9,3270| 14786
2,0,3,3,0.0141985, 9,3270| 14786
2,0,4,3,0.0170033, 9,3270| 14786
2,0,5,3,0.0138097, 9,3270| 14786
2,0,6,3,0.0182438, 9,3270| 14786
2,0,7,3,0.0210083, 9,3270| 14786
2,0,8,3,0.017863, 9,3270| 14786
2,0,9,3,0.0193889, 9,3270| 14786
2,1,0,3,0.0180628, 7,3256| 14424
2,1,1,3,0.0137627, 7,3256| 14424
2,1,2,3,0.0131269, 7,3256| 14424
2,1,3,3,0.0153103, 7,3256| 14424
2,1,4,3,0.018497, 7,3256| 14424
2,1,5,3,0.0141551, 7,3256| 14424
2,1,6,3,0.0138788, 7,3256| 14424
2,1,7,3,0.0138283, 7,3256| 14424
2,1,8,3,0.0114362, 7,3256| 14424
2,1,9,3,0.0132835, 7,3256| 14424
2,2,0,3,0.0150774, 9,3256| 14696
2,2,1,3,0.0107644, 9,3256| 14696
2,2,2,3,0.0105629, 9,3256| 14696
2,2,3,3,0.0111346, 9,3256| 14696
2,2,4,3,0.013324, 9,3256| 14696
2,2,5,3,0.0107951, 9,3256| 14696
2,2,6,3,0.0119011, 9,3256| 14696
2,2,7,3,0.0146053, 9,3256| 14696
2,2,8,3,0.0118542, 9,3256| 14696
2,2,9,3,0.0165484, 9,3256| 14696
2,3,0,3,0.015269, 10,3250| 14480
2,3,1,3,0.0174594, 10,3250| 14480
2,3,2,3,0.0143931, 10,3250| 14480
2,3,3,3,0.0111444, 10,3250| 14480
2,3,4,3,0.0107036, 10,3250| 14480
2,3,5,3,0.0105684, 10,3250| 14480
2,3,6,3,0.0106347, 10,3250| 14480
2,3,7,3,0.0107465, 10,3250| 14480
2,3,8,3,0.0107989, 10,3250| 14480
2,3,9,3,0.0107384, 10,3250| 14480
2,4,0,3,0.0117919, 7,3274| 14794
2,4,1,3,0.0109441, 7,3274| 14794
2,4,2,3,0.010988, 7,3274| 14794
2,4,3,3,0.0109642, 7,3274| 14794
2,4,4,3,0.0136347, 7,3274| 14794
2,4,5,3,0.0186002, 7,3274| 14794
2,4,6,3,0.017019, 7,3274| 14794
2,4,7,3,0.01406, 7,3274| 14794
2,4,8,3,0.0160489, 7,3274| 14794
2,4,9,3,0.0111718, 7,3274| 14794
2,5,0,3,0.0118616, 10,3282| 14916
2,5,1,3,0.0112669, 10,3282| 14916
2,5,2,3,0.0112002, 10,3282| 14916
2,5,3,3,0.010983, 10,3282| 14916
2,5,4,3,0.0112934, 10,3282| 14916
2,5,5,3,0.0109563, 10,3282| 14916
2,5,6,3,0.0107801, 10,3282| 14916
2,5,7,3,0.0109904, 10,3282| 14916
2,5,8,3,0.01108, 10,3282| 14916
2,5,9,3,0.0110888, 10,3282| 14916
2,6,0,3,0.0139964, 9,3300| 14564
2,6,1,3,0.0144701, 9,3300| 14564
2,6,2,3,0.0154414, 9,3300| 14564
2,6,3,3,0.0126219, 9,3300| 14564
2,6,4,3,0.0118024, 9,3300| 14564
2,6,5,3,0.0115335, 9,3300| 14564
2,6,6,3,0.0114362, 9,3300| 14564
2,6,7,3,0.0112598, 9,3300| 14564
2,6,8,3,0.0111589, 9,3300| 14564
2,6,9,3,0.0109231, 9,3300| 14564
2,7,0,3,0.011651, 11,3258| 14578
2,7,1,3,0.0117338, 11,3258| 14578
2,7,2,3,0.0118389, 11,3258| 14578
2,7,3,3,0.0120559, 11,3258| 14578
2,7,4,3,0.0126028, 11,3258| 14578
2,7,5,3,0.0122027, 11,3258| 14578
2,7,6,3,0.0123475, 11,3258| 14578
2,7,7,3,0.0122716, 11,3258| 14578
2,7,8,3,0.0124834, 11,3258| 14578
2,7,9,3,0.0122106, 11,3258| 14578
2,8,0,3,0.0132618, 9,3284| 14850
2,8,1,3,0.0129888, 9,3284| 14850
2,8,2,3,0.013031, 9,3284| 14850
2,8,3,3,0.0123703, 9,3284| 14850
2,8,4,3,0.0124638, 9,3284| 14850
2,8,5,3,0.0128906, 9,3284| 14850
2,8,6,3,0.0133028, 9,3284| 14850
2,8,7,3,0.0129859, 9,3284| 14850
2,8,8,3,0.0123813, 9,3284| 14850
2,8,9,3,0.0121422, 9,3284| 14850
2,9,0,3,0.0129328, 8,3266| 14830
2,9,1,3,0.0120707, 8,3266| 14830
2,9,2,3,0.0110805, 8,3266| 14830
2,9,3,3,0.0112438, 8,3266| 14830
2,9,4,3,0.0113471, 8,3266| 14830
2,9,5,3,0.0109761, 8,3266| 14830
2,9,6,3,0.0108504, 8,3266| 14830
2,9,7,3,0.0107865, 8,3266| 14830
2,9,8,3,0.0109046, 8,3266| 14830
2,9,9,3,0.010699, 8,3266| 14830
3,0,0,3,0.0145621, 2,2954| 10410
3,0,1,3,0.0146008, 2,2954| 10410
3,0,2,3,0.0200422, 2,2954| 10410
3,0,3,3,0.0140717, 2,2954| 10410
3,0,4,3,0.0190315, 2,2954| 10410
3,0,5,3,0.0145085, 2,2954| 10410
3,0,6,3,0.0134718, 2,2954| 10410
3,0,7,3,0.0132694, 2,2954| 10410
3,0,8,3,0.0131919, 2,2954| 10410
3,0,9,3,0.0142174, 2,2954| 10410
3,1,0,3,0.014657, 3,2978| 10408
3,1,1,3,0.0138752, 3,2978| 10408
3,1,2,3,0.0153494, 3,2978| 10408
3,1,3,3,0.0155239, 3,2978| 10408
3,1,4,3,0.0156078, 3,2978| 10408
3,1,5,3,0.0142329, 3,2978| 10408
3,1,6,3,0.0138931, 3,2978| 10408
3,1,7,3,0.0137031, 3,2978| 10408
3,1,8,3,0.0132706, 3,2978| 10408
3,1,9,3,0.0147257, 3,2978| 10408
3,2,0,3,0.0151551, 5,2964| 10584
3,2,1,3,0.0142696, 5,2964| 10584
3,2,2,3,0.0139654, 5,2964| 10584
3,2,3,3,0.0135262, 5,2964| 10584
3,2,4,3,0.0133784, 5,2964| 10584
3,2,5,3,0.0138443, 5,2964| 10584
3,2,6,3,0.0141857, 5,2964| 10584
3,2,7,3,0.0145531, 5,2964| 10584
3,2,8,3,0.0145929, 5,2964| 10584
3,2,9,3,0.0145319, 5,2964| 10584
3,3,0,3,0.0156038, 0,2946| 10356
3,3,1,3,0.0155466, 0,2946| 10356
3,3,2,3,0.0145855, 0,2946| 10356
3,3,3,3,0.0147662, 0,2946| 10356
3,3,4,3,0.0168071, 0,2946| 10356
3,3,5,3,0.0160155, 0,2946| 10356
3,3,6,3,0.0154417, 0,2946| 10356
3,3,7,3,0.0156422, 0,2946| 10356
3,3,8,3,0.0153453, 0,2946| 10356
3,3,9,3,0.0159907, 0,2946| 10356
3,4,0,3,0.0165567, 1,2978| 10398
3,4,1,3,0.0160348, 1,2978| 10398
3,4,2,3,0.015408, 1,2978| 10398
3,4,3,3,0.0146713, 1,2978| 10398
3,4,4,3,0.0144072, 1,2978| 10398
3,4,5,3,0.0141289, 1,2978| 10398
3,4,6,3,0.0141284, 1,2978| 10398
3,4,7,3,0.0136652, 1,2978| 10398
3,4,8,3,0.0137408, 1,2978| 10398
3,4,9,3,0.0130756, 1,2978| 10398
3,5,0,3,0.013865, 4,2982| 10408
3,5,1,3,0.0135102, 4,2982| 10408
3,5,2,3,0.014746, 4,2982| 10408
3,5,3,3,0.0172884, 4,2982| 10408
3,5,4,3,0.0135307, 4,2982| 10408
3,5,5,3,0.0194244, 4,2982| 10408
3,5,6,3,0.015305, 4,2982| 10408
3,5,7,3,0.0147762, 4,2982| 10408
3,5,8,3,0.0135415, 4,2982| 10408
3,5,9,3,0.0135052, 4,2982| 10408
3,6,0,3,0.0143709, 0,3000| 10628
3,6,1,3,0.0134602, 0,3000| 10628
3,6,2,3,0.0152483, 0,3000| 10628
3,6,3,3,0.0159287, 0,3000| 10628
3,6,4,3,0.0168307, 0,3000| 10628
3,6,5,3,0.0146995, 0,3000| 10628
3,6,6,3,0.0147331, 0,3000| 10628
3,6,7,3,0.0141892, 0,3000| 10628
3,6,8,3,0.01455, 0,3000| 10628
3,6,9,3,0.0133297, 0,3000| 10628
3,7,0,3,0.0195751, 4,2956| 10454
3,7,1,3,0.0145378, 4,2956| 10454
3,7,2,3,0.0169928, 4,2956| 10454
3,7,3,3,0.017416, 4,2956| 10454
3,7,4,3,0.0136268, 4,2956| 10454
3,7,5,3,0.0131931, 4,2956| 10454
3,7,6,3,0.0134225, 4,2956| 10454
3,7,7,3,0.0136771, 4,2956| 10454
3,7,8,3,0.0136156, 4,2956| 10454
3,7,9,3,0.0141094, 4,2956| 10454
3,8,0,3,0.0149961, 2,2990| 10328
3,8,1,3,0.0134449, 2,2990| 10328
3,8,2,3,0.0132134, 2,2990| 10328
3,8,3,3,0.0137272, 2,2990| 10328
3,8,4,3,0.0185134, 2,2990| 10328
3,8,5,3,0.0252271, 2,2990| 10328
3,8,6,3,0.021996, 2,2990| 10328
3,8,7,3,0.0197144, 2,2990| 10328
3,8,8,3,0.02212, 2,2990| 10328
3,8,9,3,0.0178528, 2,2990| 10328
3,9,0,3,0.0156538, 3,2976| 10522
3,9,1,3,0.0152683, 3,2976| 10522
3,9,2,3,0.0139706, 3,2976| 10522
3,9,3,3,0.0142906, 3,2976| 10522
3,9,4,3,0.0140438, 3,2976| 10522
3,9,5,3,0.0145605, 3,2976| 10522
3,9,6,3,0.0135942, 3,2976| 10522
3,9,7,3,0.0138066, 3,2976| 10522
3,9,8,3,0.0156066, 3,2976| 10522
3,9,9,3,0.0185835, 3,2976| 10522
4,0,0,3,0.0390186, 6,3958| 13996
4,0,1,3,0.0365319, 6,3958| 13996
4,0,2,3,0.0377023, 6,3958| 13996
4,0,3,3,0.0302272, 6,3958| 13996
4,0,4,3,0.0391598, 6,3958| 13996
4,0,5,3,0.0483308, 6,3958| 13996
4,0,6,3,0.0424294, 6,3958| 13996
4,0,7,3,0.0345347, 6,3958| 13996
4,0,8,3,0.0317788, 6,3958| 13996
4,0,9,3,0.0397718, 6,3958| 13996
4,1,0,3,0.0305278, 4,4008| 13838
4,1,1,3,0.0252795, 4,4008| 13838
4,1,2,3,0.022959, 4,4008| 13838
4,1,3,3,0.021199, 4,4008| 13838
4,1,4,3,0.0214674, 4,4008| 13838
4,1,5,3,0.0270016, 4,4008| 13838
4,1,6,3,0.023802, 4,4008| 13838
4,1,7,3,0.0235579, 4,4008| 13838
4,1,8,3,0.0450051, 4,4008| 13838
4,1,9,3,0.0290685, 4,4008| 13838
4,2,0,3,0.0325704, 1,3998| 13952
4,2,1,3,0.0213318, 1,3998| 13952
4,2,2,3,0.0210757, 1,3998| 13952
4,2,3,3,0.0213196, 1,3998| 13952
4,2,4,3,0.0213101, 1,3998| 13952
4,2,5,3,0.0212946, 1,3998| 13952
4,2,6,3,0.0213034, 1,3998| 13952
4,2,7,3,0.0216856, 1,3998| 13952
4,2,8,3,0.0254428, 1,3998| 13952
4,2,9,3,0.0335269, 1,3998| 13952
4,3,0,3,0.030427, 1,3928| 13832
4,3,1,3,0.0348904, 1,3928| 13832
4,3,2,3,0.021929, 1,3928| 13832
4,3,3,3,0.021554, 1,3928| 13832
4,3,4,3,0.0217433, 1,3928| 13832
4,3,5,3,0.021086, 1,3928| 13832
4,3,6,3,0.0207624, 1,3928| 13832
4,3,7,3,0.0205231, 1,3928| 13832
4,3,8,3,0.0206041, 1,3928| 13832
4,3,9,3,0.0264325, 1,3928| 13832
4,4,0,3,0.0452275, 2,3968| 13906
4,4,1,3,0.0240753, 2,3968| 13906
4,4,2,3,0.0269685, 2,3968| 13906
4,4,3,3,0.0227828, 2,3968| 13906
4,4,4,3,0.0211189, 2,3968| 13906
4,4,5,3,0.0211341, 2,3968| 13906
4,4,6,3,0.0227232, 2,3968| 13906
4,4,7,3,0.025491, 2,3968| 13906
4,4,8,3,0.0242915, 2,3968| 13906
4,4,9,3,0.0237782, 2,3968| 13906
4,5,0,3,0.0248399, 2,3942| 13774
4,5,1,3,0.0240798, 2,3942| 13774
4,5,2,3,0.0226536, 2,3942| 13774
4,5,3,3,0.0263209, 2,3942| 13774
4,5,4,3,0.0266416, 2,3942| 13774
4,5,5,3,0.0286343, 2,3942| 13774
4,5,6,3,0.0262175, 2,3942| 13774
4,5,7,3,0.0269318, 2,3942| 13774
4,5,8,3,0.0260286, 2,3942| 13774
4,5,9,3,0.0249186, 2,3942| 13774
4,6,0,3,0.0263617, 1,3942| 13824
4,6,1,3,0.0231943, 1,3942| 13824
4,6,2,3,0.0236127, 1,3942| 13824
4,6,3,3,0.0236769, 1,3942| 13824
4,6,4,3,0.0234807, 1,3942| 13824
4,6,5,3,0.0223794, 1,3942| 13824
4,6,6,3,0.0214729, 1,3942| 13824
4,6,7,3,0.0291061, 1,3942| 13824
4,6,8,3,0.0248303, 1,3942| 13824
4,6,9,3,0.0335295, 1,3942| 13824
4,7,0,3,0.0221562, 3,3916| 13848
4,7,1,3,0.0212545, 3,3916| 13848
4,7,2,3,0.022444, 3,3916| 13848
4,7,3,3,0.0242422, 3,3916| 13848
4,7,4,3,0.0264957, 3,3916| 13848
4,7,5,3,0.0266991, 3,3916| 13848
4,7,6,3,0.0232506, 3,3916| 13848
4,7,7,3,0.0229015, 3,3916| 13848
4,7,8,3,0.0241053, 3,3916| 13848
4,7,9,3,0.0243804, 3,3916| 13848
4,8,0,3,0.0246844, 2,3950| 13640
4,8,1,3,0.0226085, 2,3950| 13640
4,8,2,3,0.0260324, 2,3950| 13640
4,8,3,3,0.0221636, 2,3950| 13640
4,8,4,3,0.0218756, 2,3950| 13640
4,8,5,3,0.0221269, 2,3950| 13640
4,8,6,3,0.0230162, 2,3950| 13640
4,8,7,3,0.0233727, 2,3950| 13640
4,8,8,3,0.0237265, 2,3950| 13640
4,8,9,3,0.0231812, 2,3950| 13640
4,9,0,3,0.0240982, 1,3940| 13908
4,9,1,3,0.0226727, 1,3940| 13908
4,9,2,3,0.0267129, 1,3940| 13908
4,9,3,3,0.0273082, 1,3940| 13908
4,9,4,3,0.0281317, 1,3940| 13908
4,9,5,3,0.0272229, 1,3940| 13908
4,9,6,3,0.0270135, 1,3940| 13908
4,9,7,3,0.0271134, 1,3940| 13908
4,9,8,3,0.0259757, 1,3940| 13908
4,9,9,3,0.0238783, 1,3940| 13908
0,0,0,4,0.00863552, 2,5052
0,0,1,4,0.00843525, 2,5052
0,0,2,4,0.00829196, 2,5052
0,0,3,4,0.00836706, 2,5052
0,0,4,4,0.00800562, 2,5052
0,0,5,4,0.00837064, 2,5052
0,0,6,4,0.00806952, 2,5052
0,0,7,4,0.00794506, 2,5052
0,0,8,4,0.00838757, 2,5052
0,0,9,4,0.00872087, 2,5052
0,1,0,4,0.00831628, 3,4766
0,1,1,4,0.0104966, 3,4766
0,1,2,4,0.011724, 3,4766
0,1,3,4,0.00927043, 3,4766
0,1,4,4,0.00886083, 3,4766
0,1,5,4,0.00904059, 3,4766
0,1,6,4,0.00842524, 3,4766
0,1,7,4,0.00878668, 3,4766
0,1,8,4,0.00892305, 3,4766
0,1,9,4,0.00956726, 3,4766
0,2,0,4,0.00812507, 8,5162
0,2,1,4,0.00988102, 8,5162
0,2,2,4,0.00961947, 8,5162
0,2,3,4,0.0098927, 8,5162
0,2,4,4,0.00914812, 8,5162
0,2,5,4,0.0102851, 8,5162
0,2,6,4,0.00874782, 8,5162
0,2,7,4,0.00901866, 8,5162
0,2,8,4,0.00950789, 8,5162
0,2,9,4,0.012428, 8,5162
0,3,0,4,0.00920463, 10,4946
0,3,1,4,0.0117872, 10,4946
0,3,2,4,0.00951028, 10,4946
0,3,3,4,0.0111191, 10,4946
0,3,4,4,0.00855136, 10,4946
0,3,5,4,0.00864744, 10,4946
0,3,6,4,0.00885367, 10,4946
0,3,7,4,0.00900936, 10,4946
0,3,8,4,0.00866389, 10,4946
0,3,9,4,0.00904679, 10,4946
0,4,0,4,0.00817966, 5,4718
0,4,1,4,0.00857449, 5,4718
0,4,2,4,0.00887418, 5,4718
0,4,3,4,0.00776172, 5,4718
0,4,4,4,0.0092783, 5,4718
0,4,5,4,0.0129957, 5,4718
0,4,6,4,0.0108187, 5,4718
0,4,7,4,0.00887561, 5,4718
0,4,8,4,0.0098412, 5,4718
0,4,9,4,0.013459, 5,4718
0,5,0,4,0.0129745, 5,5040
0,5,1,4,0.0101368, 5,5040
0,5,2,4,0.00791526, 5,5040
0,5,3,4,0.008636, 5,5040
0,5,4,4,0.00900102, 5,5040
0,5,5,4,0.00833035, 5,5040
0,5,6,4,0.00825357, 5,5040
0,5,7,4,0.00884581, 5,5040
0,5,8,4,0.00922561, 5,5040
0,5,9,4,0.00886941, 5,5040
0,6,0,4,0.00908685, 7,4938
0,6,1,4,0.00811267, 7,4938
0,6,2,4,0.00932956, 7,4938
0,6,3,4,0.0127563, 7,4938
0,6,4,4,0.00932717, 7,4938
0,6,5,4,0.0113215, 7,4938
0,6,6,4,0.00981236, 7,4938
0,6,7,4,0.0141993, 7,4938
0,6,8,4,0.00977516, 7,4938
0,6,9,4,0.0107355, 7,4938
0,7,0,4,0.0111589, 6,5080
0,7,1,4,0.0142205, 6,5080
0,7,2,4,0.0132668, 6,5080
0,7,3,4,0.0139625, 6,5080
0,7,4,4,0.0137513, 6,5080
0,7,5,4,0.01213, 6,5080
0,7,6,4,0.0142403, 6,5080
0,7,7,4,0.00925446, 6,5080
0,7,8,4,0.0101433, 6,5080
0,7,9,4,0.011009, 6,5080
0,8,0,4,0.0104754, 8,5040
0,8,1,4,0.0117953, 8,5040
0,8,2,4,0.010535, 8,5040
0,8,3,4,0.0138373, 8,5040
0,8,4,4,0.00903034, 8,5040
0,8,5,4,0.00960374, 8,5040
0,8,6,4,0.0116832, 8,5040
0,8,7,4,0.00762033, 8,5040
0,8,8,4,0.00784397, 8,5040
0,8,9,4,0.00867987, 8,5040
0,9,0,4,0.00806928, 7,5140
0,9,1,4,0.00946093, 7,5140
0,9,2,4,0.00967669, 7,5140
0,9,3,4,0.00860333, 7,5140
0,9,4,4,0.0087738, 7,5140
0,9,5,4,0.00990391, 7,5140
0,9,6,4,0.0165854, 7,5140
0,9,7,4,0.00884676, 7,5140
